ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
227009,HEALTHALLIANCE HOME HEALTH AND HOSPICE,25 TUCKER DRIVE,LEOMINSTER,MA,01453,9787280621,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,99,91,100,100,78,85,90,99,98,95,93,88,98,62,56,67,68,68,93,47,13,26
227011,BAYSTATE VISITING NURSE ASSOCIATION & HOSPICE,"50 MAPLE STREET, P O BOX 9058",SPRINGFIELD,MA,01102,4137815070,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,92,87,90,98,59,57,98,97,99,97,97,98,100,61,58,68,67,66,78,52,12,21
227015,HOLYOKE VISITING NURSE ASSOC,113 HAMPDEN STREET,HOLYOKE,MA,01040,4135345691,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,97,93,65,99,79,78,94,98,98,98,87,95,98,52,54,57,69,66,92,38,12,24
227016,"VNA & HOSPICE OF NORTHERN  BERKSHIRE, INC","99 HOSPITAL AVENUE, SUITE 100",NORTH ADAMS,MA,01247,4136644536,VOLUNTARY NON-PROFIT - OTHER,7/1/1966,Y,Y,Y,Y,Y,Y,93,95,82,97,83,87,97,98,99,100,98,100,100,55,55,59,65,51,83,40,14,18
227021,VNA & HOSPICE OF COOLEY DICKINSON,168 INDUSTRIAL DRIVE,NORTHAMPTON,MA,01060,4135841060,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,94,97,89,99,82,74,98,99,99,99,98,100,100,66,60,70,74,66,91,56,11,26
227022,LABOURE CENTER VNS,275 WEST BROADWAY,SOUTH BOSTON,MA,02127,6172689670,VOLUNTARY NON-PROFIT - CHURCH,7/1/1966,Y,Y,Y,N,Y,Y,92,97,93,99,68,30,98,98,97,199,98,100,100,38,43,49,52,48,199,44,12,31
227023,CAREGROUP HOME CARE,ONE ARSENAL MARKETPLACE,WATERTOWN,MA,02472,6176731700,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1971,Y,Y,Y,Y,Y,Y,94,90,99,99,83,84,88,99,99,98,91,97,99,62,53,67,73,68,91,53,10,24
227027,COMMUNITY NURSE & HOSPICE CARE,62 CENTER ST,FAIRHAVEN,MA,02719,5089926278,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,96,97,96,97,66,70,96,99,98,98,97,93,96,60,55,64,71,72,88,51,9,18
227028,CHICOPEE VNA,2024 WESTOVER ROAD,CHICOPEE,MA,01022,4134379862,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,N,Y,Y,95,99,99,97,79,67,100,100,100,100,99,98,99,60,89,71,85,84,98,60,13,28
227050,METROWEST HOMECARE,85 LINCOLN STREET,FRAMINGHAM,MA,01702,5083837000,PROPRIETARY,7/1/1966,Y,Y,Y,Y,Y,Y,99,98,94,99,81,86,91,100,100,99,98,99,99,66,65,70,73,73,88,59,11,24
227053,GREATER MEDFORD VISITING NURSE ASSOC.,"278 MYSTIC AVENUE, SUITE 204",MEDFORD,MA,02155,7813962633,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,96,98,93,99,74,25,91,99,98,100,72,99,98,53,45,57,69,52,97,45,9,30
227057,ACTON PUBLIC HEALTH NURSING SE,472 MAIN STREET,ACTON,MA,01720,9782649653,GOVERNMENT - LOCAL,7/1/1966,Y,Y,Y,Y,Y,Y,96,97,100,79,91,77,199,98,99,199,91,91,97,65,60,73,72,77,100,58,21,19
227061,"HALLMARK HEALTH VNA AND HOSPICE, INC","178 SAVIN STREET, SUITE 300",MALDEN,MA,02148,7813387800,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,98,88,81,99,73,42,93,97,99,98,95,99,99,63,56,68,75,73,94,64,9,28
227063,VNA AND HOSPICE OF GREATER MILFORD,37 BIRCH STREET,MILFORD,MA,01757,5084730862,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,98,99,96,100,75,69,99,100,100,98,99,99,100,56,59,59,70,62,93,47,9,31
227064,VNA OF EASTERN MASSACHUSETTS,259 LOWELL STREET,SOMERVILLE,MA,02144,6176233600,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,92,97,100,96,62,39,97,98,99,100,99,97,99,40,33,35,49,45,74,33,11,26
227067,VNA OF CAPE COD,255 INDEPENDENCE DRIVE,HYANNIS,MA,02601,5089577400,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,95,100,100,99,74,80,99,100,100,100,99,100,100,68,67,75,70,73,97,60,13,22
227068,VNA OF BOSTON,"500 RUTHERFORD AVENUE, SUITE 101",CHARLESTOWN,MA,02129,6174265555,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,89,91,91,99,73,61,94,98,96,94,92,93,99,61,56,67,73,68,92,52,11,27
227072,EMERSON HOSPITAL HOME CARE PROGRAM,"CLOCK TOWER PALCE, BUILDING 2, SUITE 300",MAYNARD,MA,01754,9782878300,VOLUNTARY NON-PROFIT - OTHER,7/1/1966,Y,Y,Y,Y,Y,Y,98,99,99,99,83,85,98,100,100,98,99,99,100,60,59,70,70,68,94,54,11,25
227076,"PARMENTER VNA & COMMUNITY CARE, INC",266 COCHITUATE RD,WAYLAND,MA,01778,5083583000,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,98,99,99,92,84,85,96,98,100,100,100,100,99,64,50,74,81,58,91,50,14,21
227079,NATICK VISITING NURSE ASSOCIATION,209 WEST CENTRAL STREET SUITE,NATICK,MA,01760,8008343997,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,96,95,99,98,77,75,99,99,100,100,100,100,100,66,58,68,74,68,92,54,10,24
227082,SOUTH SHORE VISITING NURSE ASSOCIATION,30 RESERVOIR PARK DRIVE,ROCKLAND,MA,02370,7818491710,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,96,98,91,99,76,73,97,100,100,100,99,100,98,64,63,70,72,67,92,55,9,17
227091,VNA OF MIDDLESEX EAST,607 NORTH AVENUE,WAKEFIELD,MA,01880,7812243399,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,97,96,92,99,73,65,97,100,100,100,93,100,99,68,71,76,83,79,82,69,7,14
227098,VNA CARE NETWORK,120 THOMAS STREET,WORCESTER,MA,01608,8007281862,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,94,91,95,99,73,69,88,98,96,97,90,70,99,63,64,71,72,75,88,58,10,27
227101,SOUTHCOAST VISITING NURSE ASSOCIATION INC,200 MILL ROAD,FAIRHAVEN,MA,02719,5089733200,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,90,92,83,90,34,28,96,95,99,97,99,96,100,58,57,60,67,64,92,47,10,37
227104,"COMMUNITY VISITING NURSE AGENCY, INC",10 EMORY STREET,ATTLEBORO,MA,02703,5082220118,VOLUNTARY NON-PROFIT - PRIVATE,5/1/1971,Y,Y,Y,Y,Y,Y,95,98,100,99,69,48,95,98,100,100,98,98,99,59,57,62,70,68,95,50,13,25
227116,WING VNA & HOSPICE,"4 SPRINGFIELD ST, PALMER TECHNOLOGY CTR, BLD 3,4FL",THREE RIVERS,MA,01080,4132839715,VOLUNTARY NON-PROFIT - PRIVATE,7/7/1966,Y,Y,Y,Y,Y,Y,98,100,92,97,75,78,100,100,100,100,99,98,100,50,59,63,68,54,83,50,8,26
227122,BERKSHIRE VISITING NURSE ASSOCIATION,165 TOR COURT,PITTSFIELD,MA,01201,4134473048,VOLUNTARY NON-PROFIT - PRIVATE,7/6/1966,Y,Y,Y,Y,Y,Y,98,92,97,100,72,76,100,99,100,99,98,100,100,66,60,68,67,70,80,55,15,23
227132,VNA OF SOUTHERN WORC CNTY,534 SCHOOL ST PO BOX 368,WEBSTER,MA,01570,5089430612,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,99,96,92,99,73,67,96,98,99,100,95,95,100,57,58,62,64,67,93,45,12,25
227138,PORCHLIGHT VNA,32 PARK STREET,LEE,MA,01238,4132431212,VOLUNTARY NON-PROFIT - PRIVATE,8/17/1966,Y,Y,Y,Y,Y,Y,99,99,100,99,89,92,100,100,100,100,100,100,100,62,58,72,75,78,99,61,11,22
227139,WALPOLE AREA VNA,55 WEST STREET PO BX 252,WALPOLE,MA,02081,5086681066,VOLUNTARY NON-PROFIT - PRIVATE,8/23/1966,Y,Y,Y,Y,Y,Y,97,98,99,99,86,89,95,99,99,100,98,99,99,56,44,60,60,60,88,40,7,24
227144,STOUGHTON PUBLIC HEALTH ASSOCIATION,10 PEARL STREET,STOUGHTON,MA,02072,7813447011,GOVERNMENT - LOCAL,9/8/1966,Y,Y,Y,Y,Y,Y,100,99,100,100,85,87,99,100,98,199,93,100,100,52,47,58,75,52,96,51,9,28
227173,UMASS MEMORIAL HOME HEALTH,650 LINCOLN STREET,WORCESTER,MA,01605,5087540052,VOLUNTARY NON-PROFIT - PRIVATE,8/18/1967,Y,Y,Y,Y,Y,Y,98,94,100,99,77,76,96,99,99,98,97,99,99,55,48,62,68,61,91,37,9,27
227179,AUBURN VNA HEALTH NETWORK,191 PAKACHOAG STREET,AUBURN,MA,01501,5087910081,VOLUNTARY NON-PROFIT - PRIVATE,7/14/1967,Y,Y,Y,Y,Y,Y,99,99,99,99,80,79,99,100,100,100,100,99,99,61,54,55,67,69,85,45,10,30
227198,UPHAMS HOME HEALTH CARE,"415 COLUMBIA ROAD, MAIL STOP 415-1",BOSTON,MA,02125,6178259206,VOLUNTARY NON-PROFIT - PRIVATE,2/3/1976,Y,Y,Y,Y,Y,Y,85,79,100,99,82,68,100,100,100,199,100,100,97,55,31,53,53,46,199,33,4,42
227203,STEWARD HOME CARE,30 PERWAL STREET,WESTWOOD,MA,02090,7815515600,PROPRIETARY,4/9/1981,Y,Y,Y,Y,Y,Y,94,98,96,97,71,61,93,99,99,98,96,99,97,57,55,66,71,58,88,46,9,21
227206,HOME HEALTH VNA INC,360 MERRIMACK STREET BUILD 9,LAWRENCE,MA,01843,8009335593,VOLUNTARY NON-PROFIT - PRIVATE,9/8/1981,Y,Y,Y,Y,Y,Y,94,97,98,95,68,57,95,99,99,99,98,99,98,59,58,64,74,63,87,49,11,27
227207,PARTNERS HEALTHCARE AT HOME - HOME CARE,"281 WINTER STREET, SUITE 240",WALTHAM,MA,02451,7812904000,VOLUNTARY NON-PROFIT - PRIVATE,10/8/1981,Y,Y,Y,Y,Y,Y,92,92,100,98,64,57,94,99,99,98,97,99,100,66,64,69,71,72,90,54,10,26
227211,AMEDISYS HOME HEALTH OF WALTHAM,"460 TOTTEN POND ROAD, SUITE 220",WALTHAM,MA,02451,9784584357,PROPRIETARY,4/8/1982,Y,Y,Y,Y,Y,Y,91,95,99,100,62,57,96,100,99,98,97,92,100,56,51,61,67,70,88,51,9,28
227215,NIGHTINGALE VISITING NURSES,"1020 PLAIN STREET, SUITE 106",MARSHFIELD,MA,02050,7818347761,PROPRIETARY,8/18/1982,Y,Y,Y,Y,Y,Y,88,99,99,95,65,57,84,99,96,199,92,79,92,41,46,54,60,58,87,35,12,40
227218,PERSONAL TOUCH HOME CARE OF MA,150 FRONT STREET,WEST SPRINGFIELD,MA,01089,4137477344,PROPRIETARY,1/13/1983,Y,Y,Y,N,Y,Y,87,90,94,99,4,5,97,99,96,199,199,73,99,57,45,53,73,76,199,39,7,48
227219,GENTIVA HEALTH SERVICES,"2 SOUTH STREET, SUITE 180, BERKSHIRE COMMONS",PITTSFIELD,MA,01201,4134433525,PROPRIETARY,3/1/1983,Y,Y,Y,Y,Y,Y,97,92,100,100,88,89,93,100,99,95,99,99,100,66,64,71,69,67,92,58,14,23
227521,MEDICAL PROFESSIONAL STAFFING & FAMILY HOME CARE,"264 UNION AVENUE, SUITE 001",FRAMINGHAM,MA,01702,5087335951,PROPRIETARY,5/7/2010,Y,Y,Y,Y,Y,Y,86,199,199,100,81,73,199,93,199,199,199,199,76,199,199,199,63,199,199,199,21,26
227523,ALPHACARE HOME HEALTH AGENCY,214 LINCOLN STREET #202,ALLSTON,MA,02134,6176004547,PROPRIETARY,8/8/2010,Y,Y,N,N,N,Y,94,98,100,100,97,52,100,100,100,199,199,199,100,60,199,40,73,35,199,52,11,27
227524,"BOSTON HOME HEALTH AIDES, LLC",1 UNION STREET,LAWRENCE,MA,01840,6172640200,PROPRIETARY,10/7/2010,Y,N,N,N,N,Y,96,199,199,98,64,34,199,100,199,199,199,96,93,199,199,199,36,43,199,34,1,32
227525,"STANDARDS CARE STAFFING, INC",100 CUMMINGS CENTER,BEVERLY,MA,01915,9789220088,PROPRIETARY,10/19/2010,Y,Y,Y,Y,N,Y,68,199,199,95,199,86,199,100,199,199,199,199,82,199,199,199,199,199,199,199,29,45
227526,CARE PROVIDERS OF BLACKSTONE VALLEY,76 CHURCH STREET,WHITINSVILLE,MA,01588,5083729070,PROPRIETARY,12/16/2010,Y,Y,Y,Y,Y,Y,98,79,100,100,88,85,199,100,199,199,199,199,93,54,199,51,199,199,199,47,7,28
227527,"COMPASSIONATE HOMECARE, LLC",16 MILL STREET,FITCHBURG,MA,01420,8009916596,PROPRIETARY,1/24/2011,Y,Y,Y,Y,Y,Y,96,92,100,99,87,79,96,96,100,199,199,64,76,80,65,54,46,60,199,12,10,30
227529,CARE FOR LIFE HOME HEALTH AGENCY LLC,1420 BOSTON PROVIDENCE TURNPIKE STE 200,NORWOOD,MA,02062,7813498178,PROPRIETARY,3/8/2011,Y,Y,Y,Y,Y,Y,100,100,97,100,74,70,199,100,100,199,199,199,100,71,61,71,54,32,199,60,9,25
227530,TRINITY HOME CARE INC,336 GRATTON STREET,CHICOPEE,MA,01020,4133313294,PROPRIETARY,5/2/2011,Y,Y,N,N,N,Y,84,86,100,100,70,69,75,99,84,199,199,199,91,66,67,77,73,81,199,51,0,51
227532,"CENTRAL HOME HEALTH CARE, INC",90 OAK STREET SUITE 405,NEWTON UPPER FALLS,MA,02464,6175590200,PROPRIETARY,7/13/2011,Y,Y,Y,Y,N,Y,100,199,199,100,199,24,199,100,199,199,199,199,82,199,199,199,199,199,199,199,16,55
227533,"EDEN HEALTHCARE SERVICES, INC",21-69 MAIN STREET,CHERRY VALLEY,MA,01611,5088925700,PROPRIETARY,8/5/2011,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,13,201
227534,BLUE HILLS THERAPEUTICS INC,1665 BLUE HILL AVENUE,MATTAPAN,MA,02126,6172969423,PROPRIETARY,4/13/2011,Y,Y,N,N,N,N,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,21,199
227535,"CULTURED CARE, INC","33 JAMES REYNOLDS ROAD, UNIT E",SWANSEA,MA,02777,5083799060,PROPRIETARY,3/25/2011,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,4,201
227536,"AT HOME SENIOR CARE, INC","1340 CENTRE STREET, SUITE 208",NEWTON,MA,02459,6176634881,PROPRIETARY,6/3/2011,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,37,199
227537,BAYADA NURSES INC,"20 NORTH PARK AVENUE, SUITE 1300",PLYMOUTH,MA,02360,5088300999,PROPRIETARY,9/1/2011,Y,Y,Y,Y,Y,Y,95,92,97,97,88,87,97,99,98,91,97,95,98,65,61,75,74,74,92,64,11,29
227538,"ALTERNATIVE HOME HEALTH CARE, LLC",2314 MAIN STREET SUITE 201,TEWKSBURY,MA,01876,9786577444,PROPRIETARY,8/1/2011,Y,Y,Y,Y,Y,Y,100,99,199,100,20,15,100,100,100,199,100,100,100,199,199,199,74,68,199,18,0,53
227539,"BAYADA NURSES, INC","80 DAVIS STRAITS, BLDG A, UNIT 104",FALMOUTH,MA,02540,5085408770,PROPRIETARY,9/9/2011,Y,Y,Y,Y,Y,Y,93,90,96,97,77,89,88,97,96,199,84,98,99,60,54,76,65,69,199,60,201,29
227542,VINE HOMECARE AND STAFFING,"153 ANDOVER STREET, SUITE 104",DANVERS,MA,01923,9785325592,PROPRIETARY,12/6/2011,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
227543,"CITY HOME CARE, LLC",90 OAK STREET,NEWTON,MA,02464,6179642489,PROPRIETARY,1/6/2012,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
227403,SPECTRUM HHC,770 CONVERSE STREET,LONGMEADOW,MA,01106,4135674600,VOLUNTARY NON-PROFIT - CHURCH,11/22/1994,Y,Y,Y,Y,Y,Y,88,87,100,99,84,80,94,98,97,96,96,92,97,44,54,43,64,60,100,36,10,26
227407,AMERICARE AT HOME INC,415 BOSTON TURNPIKE SUITE 100,SHREWSBURY,MA,01545,5084216800,PROPRIETARY,10/17/1994,Y,Y,Y,Y,Y,Y,85,95,93,84,58,55,82,90,94,100,85,84,87,50,48,52,56,51,96,39,13,49
227411,WINCHESTER HOME CARE,800 W CUMMINGS PARK STE 5000,WOBURN,MA,01801,7817562488,VOLUNTARY NON-PROFIT - OTHER,6/27/1995,Y,Y,Y,Y,Y,Y,98,96,97,100,81,84,98,99,99,100,97,99,98,62,57,66,76,73,92,54,9,21
227422,HEBREW SENIORLIFE - HOME HEALTH CARE,29 NEWBRIDGE WAY,DEDHAM,MA,02026,7812349900,VOLUNTARY NON-PROFIT - CHURCH,10/18/1995,Y,Y,Y,Y,Y,Y,90,94,80,94,61,54,82,99,98,96,92,99,95,54,45,60,64,61,93,44,10,21
227426,GENTIVA HEALTH SERVICES,46 NORTH STREET SUITE2,HYANNIS,MA,02601,5088628240,PROPRIETARY,2/1/1996,Y,Y,Y,Y,Y,Y,96,92,100,98,77,76,85,99,97,199,75,84,99,64,57,70,69,72,91,57,14,28
227433,CAPUANO HOME HEALTH CARE  INC,265 BENTON DRIVE #  201,EAST LONGMEADOW,MA,01028,4135252124,PROPRIETARY,5/20/1996,Y,Y,Y,N,Y,Y,90,98,100,98,64,63,100,99,100,199,199,100,98,45,40,52,61,60,199,29,1,49
227437,LOVING CARE AGENCY,2095 ROOSEVELT AVENUE,SPFLD,MA,01104,4137313050,PROPRIETARY,7/5/1996,Y,N,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
227439,FRANCISCAN HOME CARE,30 WARREN STREET,BOSTON,MA,02135,6172543800,VOLUNTARY NON-PROFIT - CHURCH,8/16/1996,Y,N,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,201,199
227441,PROVIDENCE HOMECARE,1236 MAIN STREET  SUITE 101,HOLYOKE,MA,01040,4135360503,PROPRIETARY,7/18/1996,Y,Y,Y,Y,Y,Y,91,79,98,97,81,84,88,94,97,98,77,83,91,60,55,62,68,70,90,52,14,35
227442,UNITED HOME CARE SERVICES,119 REAR FOSTER STREET,PEABODY,MA,01960,9789429808,PROPRIETARY,7/2/1996,Y,Y,Y,Y,Y,Y,84,86,100,100,82,57,86,100,91,199,94,90,100,31,53,53,67,62,69,31,10,50
227443,OVERLOOK CARE AT HOME,41 STATE ROAD,DARTMOUTH,MA,02747,5089908160,VOLUNTARY NON-PROFIT - PRIVATE,9/3/1996,Y,Y,Y,Y,Y,Y,97,98,99,100,67,63,99,100,100,100,99,100,100,52,55,60,73,61,91,45,10,30
227446,SERAPHIC SPRINGS HEALTHCARE,"121 LORING AVENUE, SUITE 810",SALEM,MA,01970,9787455604,PROPRIETARY,9/3/1996,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,201
227447,PEDIATRIC SERVICES OF AMERICA HOME HEALTHCARE,"20 MINUTEMAN WAY, SUITE 2",BROCKTON,MA,02301,5085869700,PROPRIETARY,8/20/1996,Y,N,Y,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,20,199
227450,MANUEL R GRELL HOME CARE,285 COMMANDANTS WAY,CHELSEA,MA,02150,6178870826,VOLUNTARY NON-PROFIT - OTHER,12/10/1996,Y,Y,Y,Y,Y,Y,87,75,99,89,45,29,96,97,98,199,92,82,95,54,43,64,58,51,96,45,14,39
227452,METROPOLITAN HOME  HEALTH CARE,"297 BROADWAY, SUITE 222",ARLINGTON,MA,02174,7816439115,PROPRIETARY,11/14/1996,Y,Y,Y,Y,Y,Y,89,69,100,100,84,99,93,99,97,199,199,199,100,43,69,49,69,37,199,38,9,33
227456,HOME CARE SOLUTIONS,"176 EAST MAIN STREET, SUITE 1",WESTBORO,MA,01581,5083661766,PROPRIETARY,3/5/1997,Y,Y,Y,Y,Y,Y,86,84,95,94,81,80,92,93,98,199,95,96,93,50,49,58,67,70,100,46,13,32
227462,NORTH HILL HOME HEALTH CARE,865 CENTRAL AVE SUITE F-308,NEEDHAM,MA,02492,7814336316,VOLUNTARY NON-PROFIT - PRIVATE,5/8/1997,Y,Y,Y,Y,Y,Y,95,91,100,100,86,93,199,99,97,199,199,199,99,22,32,43,82,46,199,23,19,30
227465,OVERLOOK CARE AT HOME,416 BELMONT STREET,WORCESTER,MA,01604,5087923460,VOLUNTARY NON-PROFIT - OTHER,9/4/1997,Y,Y,Y,Y,Y,Y,92,89,94,97,68,56,91,90,98,99,89,95,98,52,49,57,64,59,90,39,14,30
227466,BAYADA NURSES,750  ATTUCKS LANE,HYANNIS,MA,02601,5087788800,PROPRIETARY,6/11/1998,Y,Y,Y,Y,Y,Y,91,92,94,92,76,76,80,98,96,93,76,79,95,56,58,72,68,66,97,57,11,26
227467,"MULTICULTURAL HOME CARE, INC","330 THE LYNNWAY, SUITE 103",LYNN,MA,01902,7815937174,PROPRIETARY,8/5/1998,Y,Y,Y,Y,Y,Y,98,92,96,99,73,64,69,99,94,98,72,100,98,52,44,60,63,64,86,40,14,30
227468,POINTECARE HOME HEALTH AGENCY,35 CHRISTY PLACE,BROCKTON,MA,02301,5085808444,PROPRIETARY,2/17/1999,Y,Y,Y,Y,Y,Y,100,86,100,100,199,90,199,100,199,199,199,199,100,199,199,199,199,199,199,199,6,36
227469,SERVICENET HOMECARE,216 NORTH  KING STREET,NORTHAMPTON,MA,01060,4135829500,VOLUNTARY NON-PROFIT - OTHER,4/20/1999,Y,N,N,N,N,Y,61,88,199,30,40,20,71,39,73,199,9,21,37,199,199,199,199,199,199,29,201,71
227470,FAMILY LIVES,"200 FRIBERG PARKWAY, SUITE 2003",WESTBORO,MA,01581,5084750493,VOLUNTARY NON-PROFIT - OTHER,12/7/1999,Y,Y,Y,Y,N,N,100,199,199,20,32,10,199,74,199,199,199,100,100,199,199,199,199,199,199,199,201,52
227472,MULTICULTURAL COMMUNITY SERVICES OF PIONEER VALLEY,96 INDUSTRY AVENUE,SPRINGFIELD,MA,01104,4137827745,VOLUNTARY NON-PROFIT - PRIVATE,4/12/2001,Y,Y,Y,Y,N,N,81,199,199,96,91,89,199,98,199,199,199,199,100,199,199,199,199,199,199,199,0,51
227474,NORTHEAST CLINICAL SERVICES,89 NEWBURY STREET SUITE 202,DANVERS,MA,01923,9786465200,VOLUNTARY NON-PROFIT - OTHER,11/20/2002,Y,Y,Y,Y,Y,Y,87,96,199,20,87,81,199,87,199,199,91,90,96,199,199,199,199,199,199,199,8,34
227475,MEDICAL RESOURCES HOME HEALTH,433 WATERTOWN STREET,NEWTON,MA,02458,6179697517,PROPRIETARY,3/26/2003,Y,Y,Y,Y,Y,Y,90,89,79,98,64,41,90,88,94,96,94,92,95,55,47,63,69,72,96,49,12,48
227476,INTERNATIONAL HEALTH SOLUTIONS,604 COTTAGE STREET,SPRINGFIELD,MA,01104,4137345400,PROPRIETARY,6/26/2003,Y,Y,Y,Y,Y,Y,99,99,100,100,99,98,100,99,100,199,100,100,98,48,30,65,98,53,199,72,15,14
227478,"ABP BEST HOME CARE AGENCY, INC",214 LINCOLN STREET,ALLSTON,MA,02134,6177798400,VOLUNTARY NON-PROFIT - PRIVATE,5/10/2004,Y,Y,N,N,N,Y,88,97,99,98,67,59,199,99,100,199,100,100,95,60,46,62,94,64,199,62,13,25
227479,PEOPLEFIRST HOMECARE,"420 LAKESIDE AVENUE, SUITE 401",MARLBOROUGH,MA,01752,5084814930,PROPRIETARY,5/25/2004,Y,Y,Y,Y,Y,Y,90,88,97,76,83,79,63,82,81,199,73,78,91,50,56,60,77,60,199,48,9,37
227482,"PREFERRED HOME HEALTHCARE SERVICES, INC",490 NORTH MAIN STREET SUITE 1R,RANDOLPH,MA,02368,7819613737,PROPRIETARY,3/22/2005,Y,Y,Y,Y,N,Y,89,97,97,91,75,48,199,100,97,199,199,89,83,199,199,199,199,199,199,199,15,52
227483,AT HOME VNA,"1050 WINTER STREET, SUITE 1000",WALTHAM,MA,02451,7819963618,PROPRIETARY,6/6/2005,Y,Y,Y,N,Y,N,96,87,99,98,71,53,91,98,97,100,95,99,86,67,59,66,66,61,199,53,18,36
227484,"FAMILY CARE EXTENDED, INC","687 HIGHLAND AVENUE, 3RD FLOOR",NEEDHAM,MA,02494,7814495155,PROPRIETARY,7/6/2005,Y,Y,Y,N,N,Y,98,97,100,100,89,99,97,100,100,199,87,96,100,43,100,41,90,85,199,55,11,34
227485,NIZHONI HEALTH SYSTEMS,"5 MIDDLESEX AVE, 4TH FL, ASSEMBLY SQ OFFICE PARK",SOMERVILLE,MA,02145,6176233211,PROPRIETARY,6/9/2005,Y,Y,Y,Y,Y,Y,87,93,99,99,53,26,90,96,96,94,74,74,96,55,57,61,66,61,89,35,15,54
227486,"BROOKSBY VILLAGE, INC",100 BROOKSBY VILLAGE DRIVE,PEABODY,MA,01960,9785367868,VOLUNTARY NON-PROFIT - PRIVATE,10/5/2005,Y,Y,Y,Y,Y,Y,100,99,100,100,90,98,99,100,100,199,100,100,100,62,60,81,91,72,96,58,15,23
