"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Skilled Nursing Care","Physical Therapy","Occupational Therapy","Speech Pathology","Medical Social","Home Health Aide","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends"
"367432","MERCY HOME CARE  INC","2200 JEFFERSON AVENUE","TOLEDO","OH","43604","4192518540","Voluntary Non Profit - Religious Affiliations",7/12/1988 0:00:00,"Y","Y","Y","Y","Y","Y",38,59,58,62,60,46,60,22,16,75
"357035","MERCY HOME CARE SERVICES","570 CHAUTAUQUA BLVD","VALLEY CITY","ND","58072","7018456550","Voluntary Non Profit - Religious Affiliations",5/29/1985 0:00:00,"Y","Y","Y","N","N","Y",52,56,48,54,54,41,60,13,12,82
"167221","MERCY HOME CARE/ CENTERVILLE","19898 ST JOSEPH'S DRIVE","CENTERVILLE","IA","52544","6414373475","Voluntary Non Profit - Religious Affiliations",4/4/1994 0:00:00,"Y","Y","Y","Y","N","Y",27,199,45,51,46,44,56,36,30,59
"167133","MERCY HOME CARE/ DES MOINES","603 EAST 12TH STREET","DES MOINES","IA","50309","5156438383","Voluntary Non Profit - Religious Affiliations",3/1/1984 0:00:00,"Y","Y","Y","Y","Y","Y",37,56,54,63,61,39,57,32,19,64
"167140","MERCY HOME CARE/ MASON CITY","1000 4TH STREET SOUTHWEST","MASON CITY","IA","50401","6414226444","Voluntary Non Profit - Religious Affiliations",8/7/1984 0:00:00,"Y","Y","Y","Y","Y","Y",39,61,57,63,68,47,69,23,20,71
"167145","MERCY HOME CARE/DUBUQUE","250 MERCY DRIVE","DUBUQUE","IA","52001","5635898118","Voluntary Non Profit - Religious Affiliations",9/19/1984 0:00:00,"Y","Y","Y","Y","Y","Y",42,41,56,46,53,34,66,22,24,73
"167073","MERCY HOME CARE/SIOUX CITY","801 FIFTH STREET, SUITE 320 ROOM 3952","SIOUX CITY","IA","51101","7122335100","Voluntary Non Profit - Private",1/23/1975 0:00:00,"Y","Y","Y","Y","Y","Y",43,46,34,58,60,38,52,34,23,61
"057631","MERCY HOME HEALTH","3400 DATA DRIVE","RANCHO CORDOVA","CA","95670","9162813900","Voluntary Non Profit - Religious Affiliations",5/21/1984 0:00:00,"Y","Y","Y","Y","Y","Y",41,52,60,63,68,40,70,20,18,79
"397673","MERCY HOME HEALTH","1400 LOCUST ST 3RD FL","PITTSBURGH","PA","15219","4122325959","Voluntary Non Profit - Private",5/22/1996 0:00:00,"Y","Y","Y","Y","Y","Y",41,52,60,60,58,38,70,21,19,76
"679289","MERCY HOME HEALTH","1740 BOCA CHICA BOULEVARD SUITE 600","BROWNSVILLE","TX","78520","9565540006","Proprietary",6/13/2003 0:00:00,"Y","Y","Y","Y","Y","Y",30,39,32,87,64,43,31,24,15,73
"248051","MERCY HOME HEALTH AGENCY","701 SOUTH KENWOOD AVENUE","MOOSE LAKE","MN","55767","2184855506","Voluntary Non Profit - Other",1/23/1997 0:00:00,"Y","Y","Y","Y","Y","Y",25,55,52,40,59,34,54,40,38,56
"367236","MERCY HOME HEALTH CARE","4370 GLENDALE-MILFORD ROAD","CINCINNATI","OH","45242","5139814500","Voluntary Non Profit - Religious Affiliations",4/10/1984 0:00:00,"Y","Y","Y","Y","Y","Y",36,61,62,56,59,41,64,23,19,72
"167151","MERCY HOME HEALTH CARE","2740 FIRST AVENUE NE","CEDAR RAPIDS","IA","52402","3193986034","Voluntary Non Profit - Religious Affiliations",10/24/1984 0:00:00,"Y","Y","Y","Y","Y","Y",38,66,47,60,63,43,59,16,18,81
"167181","MERCY HOME HEALTH CARE","2414 TOWNCREST LANE","IOWA CITY","IA","52240","3193582740","Voluntary Non Profit - Religious Affiliations",2/4/1986 0:00:00,"Y","Y","Y","Y","Y","Y",53,58,25,61,64,33,67,28,21,65
"678204","MERCY HOME HEALTH CARE INC","2124 KIRKWOOD","MESQUITE","TX","75149","9722857800","Proprietary",5/17/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"397142","MERCY HOME HEALTH HOSPICE","746 JEFFERSON AVE","SCRANTON","PA","18501","5709610725","Voluntary Non Profit - Religious Affiliations",4/18/1980 0:00:00,"Y","Y","Y","Y","Y","Y",38,50,64,56,61,44,61,26,14,71
"397015","MERCY HOME HEALTH SERVICES","1001 BALTIMORE PIKE SUITE 310","SPRINGFIELD","PA","19064","6106902500","Voluntary Non Profit - Religious Affiliations",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",39,53,57,60,62,45,57,29,26,68
"067119","MERCY HOME HEALTH SERVICES","3801 NORTH MAIN STREET","DURANGO","CO","81301","9703822000","Voluntary Non Profit - Private",5/23/1984 0:00:00,"Y","Y","Y","Y","Y","Y",59,75,68,85,86,68,70,13,15,83
"177100","MERCY HOMECARE","422 W MAIN ST","INDEPENDENCE","KS","67301","6203312200","Voluntary Non Profit - Religious Affiliations",10/14/1982 0:00:00,"Y","Y","Y","N","Y","Y",39,77,37,64,65,32,71,31,22,68
"177045","MERCY HOMECARE","401 WOODLAND HILLS BLVD","FORT SCOTT","KS","66701","6202238090","Voluntary Non Profit - Religious Affiliations",11/1/1974 0:00:00,"Y","Y","Y","Y","Y","Y",44,55,38,57,73,40,51,33,31,65
"167154","MERCY HOMECARE & HOSPICE","638 SOUTH BLUFF BOULEVARD","CLINTON","IA","52732","5632443766","Voluntary Non Profit - Religious Affiliations",11/21/1984 0:00:00,"Y","Y","Y","Y","Y","Y",54,59,71,81,67,50,81,30,25,68
"237524","MERCY HOMECARE, INC","751 EAST NINE MILE ROAD","FERNDALE","MI","48220","2485861600","Proprietary",6/10/2004 0:00:00,"Y","Y","Y","Y","Y","Y",34,41,57,72,66,48,51,29,14,69
"107412","MERCY HOSP HOME HLTH AGE","3663 SOUTH MIAMI AVENUE","MIAMI","FL","33133","3058605260","Voluntary Non Profit - Religious Affiliations",4/29/1991 0:00:00,"Y","Y","Y","Y","Y","Y",41,60,54,69,63,55,65,25,28,70
"137010","MERCY MEDICAL CENTER HHA","207 WEST GEORGIA STE 160B","NAMPA","ID","83686","2084635220","Voluntary Non Profit - Religious Affiliations",4/10/1967 0:00:00,"Y","Y","Y","Y","Y","Y",35,51,69,66,63,40,64,21,24,73
"387033","MERCY MEDICAL CENTER HOME HLTH","2400 STEWART PARKWAY","ROSEBURG","OR","97470","5416772384","Voluntary Non Profit - Religious Affiliations",4/14/1975 0:00:00,"Y","Y","Y","Y","Y","Y",29,50,58,53,63,31,71,25,22,74
"367256","MERCY MEDICAL CENTER HOMECARE","7568 WHIPPLE AVENUE NW","NORTH CANTON","OH","44720","3304891435","Voluntary Non Profit - Religious Affiliations",10/19/1984 0:00:00,"Y","Y","Y","Y","Y","Y",37,62,58,60,54,37,65,27,24,69
"017034","MERCY MEDICAL HOME HEALTH","177 BALDWIN SQUARE","FAIR HOPE","AL","36532","2519285514","Voluntary Non Profit - Religious Affiliations",5/26/1981 0:00:00,"Y","Y","Y","Y","Y","Y",31,49,64,73,61,36,57,30,20,63
"057704","MERCY MEMORIAL HOME HEALTH","551 SHANLEY COURT","BAKERSFIELD","CA","93311","6616636400","Voluntary Non Profit - Religious Affiliations",5/23/1985 0:00:00,"Y","Y","Y","Y","Y","Y",51,53,70,71,70,44,67,22,22,76
"307013","MEREDITH PUBLIC HEALTH NSG","45 NH ROUTE 25","MEREDITH","NH","03253","6032796611","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","N","Y",47,70,199,70,68,199,70,28,23,65
"317075","MERIDIAN HOME CARE - OCEAN COUNTY","LAURELTON PLAZA, 1759 STATE HIGHWAY 88","BRICK","NJ","08723","7322956220","Voluntary Non Profit - Private",10/2/1985 0:00:00,"Y","Y","Y","Y","Y","Y",48,55,66,64,66,43,58,23,21,74
"317084","MERIDIAN HOME CARE-MONMOUTH CO","1340A CAMPUS PARKWAY","NEPTUNE","NJ","07753","7327513700","Voluntary Non Profit - Private",5/4/1988 0:00:00,"Y","Y","Y","Y","Y","Y",50,55,54,73,69,42,66,22,17,75
"679268","MERIT HEALTHCARE SERVICES","220 CREPE MYRTLE LANE","MURPHY","TX","75094","9723840564","Proprietary",5/15/2003 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"147508","MERIT HOME HEALTH CARE INC.","1300 S MAIN STREET","LOMBARD","IL","60148","6306527900","Proprietary",12/4/1991 0:00:00,"Y","Y","Y","Y","Y","Y",41,54,57,67,65,43,59,33,27,62
"357037","MERITCARE HOME CARE","1711 S UNIVERSITY DR","FARGO","ND","58103","7012344900","Voluntary Non Profit - Private",8/30/1985 0:00:00,"Y","Y","Y","Y","Y","Y",30,31,26,55,52,27,65,20,18,75
"527201","MERITER HOME CARE AGCY","2180 W BELTLINE HWY","MADISON","WI","53725","6083273717","Proprietary",6/12/1989 0:00:00,"Y","Y","Y","Y","Y","Y",35,55,58,58,64,33,73,26,26,72
"679270","META CARE INC","6391 DEZAVALA SUITE 221","SAN ANTONIO","TX","78249","2105586100","Proprietary",5/16/2003 0:00:00,"Y","Y","Y","Y","Y","Y",57,87,64,89,95,70,70,27,14,71
"157536","METHODIST HOME CARE SERVICES","3717 GRANT ST","GARY","IN","46408","2199858298","Voluntary Non Profit - Other",2/12/2002 0:00:00,"Y","Y","Y","Y","Y","Y",37,58,66,71,63,47,64,29,23,70
"247151","METHODIST HOSP HOME CARE SERV","6500 EXCELSIOR BOULEVARD","ST LOUIS PARK","MN","55426","9529936087","Voluntary Non Profit - Private",12/1/1983 0:00:00,"Y","Y","Y","Y","Y","Y",32,45,51,53,57,35,64,21,18,74
"187136","METHODIST HOSP. HHA","110 SECOND STREET","HENDERSON","KY","42420","2708277532","Voluntary Non Profit - Religious Affiliations",3/26/1986 0:00:00,"Y","Y","Y","Y","Y","Y",40,45,32,58,56,33,52,27,23,70
"147259","METHODIST MEDICAL CENTER OF IL","221 N.E. GLEN OAK AVE.            MAILING ADDRESS","PEORIA","IL","61636","3096718247","Voluntary Non Profit - Other",2/23/1984 0:00:00,"Y","Y","Y","Y","Y","Y",38,61,61,59,60,39,62,32,24,62
"453106","METRO CARE SERVICES","8300 BISSONNET SUITE 230","HOUSTON","TX","77074","7132726654","Proprietary",6/10/2004 0:00:00,"Y","Y","Y","Y","Y","Y",34,35,199,64,54,27,41,17,23,75
"237064","METRO HHS INC","15350 COMMERCE DRIVE NORTH","DEARBORN","MI","48120","3133366303","Voluntary Non Profit - Private",1/7/1976 0:00:00,"Y","Y","Y","Y","Y","Y",43,62,62,68,67,47,57,24,26,74
"679243","METRO HOME CARE SERVICES INCORPORATED","1301 NORTHWEST HIGHWAY SUITE 102","GARLAND","TX","75041","2147033756","Proprietary",3/24/2003 0:00:00,"Y","Y","Y","Y","Y","Y",20,13,199,50,45,10,41,35,15,63
"557618","METRO HOME CARE, INC","18107 SHERMAN WY STE 215","RESEDA","CA","91335","8187092277","Proprietary",11/1/1995 0:00:00,"Y","Y","Y","Y","Y","Y",45,60,55,70,74,40,81,22,5,76
"527121","METRO HOME HLTH SVC","6014 W CONGRESS ST","MILWAUKEE","WI","53218","4144644490","Proprietary",12/23/1982 0:00:00,"Y","Y","Y","Y","N","Y",44,40,199,62,60,199,199,16,10,84
"679435","METRO MED HEALTH SERVICES INC","8300 BISSONNET SUITE 620","HOUSTON","TX","77074","7139954200","Proprietary",2/26/2004 0:00:00,"Y","Y","Y","Y","Y","Y",62,58,73,77,86,48,65,22,5,75
"197437","METRO PREFERRED HOME CARE, AN AMEDISYS CO","11911 JUSTICE AVENUE","BATON ROUGE","LA","70816","2252912713","Proprietary",2/3/1992 0:00:00,"Y","Y","Y","Y","Y","Y",36,40,35,51,63,44,52,32,10,64
"197216","METRO PREFERRED HOME CARE, AN AMEDISYS COMPANY","1007 W THOMAS STREET,SUITE J-1","HAMMOND","LA","70401","9859029922","Proprietary",9/4/1987 0:00:00,"Y","Y","Y","Y","Y","Y",45,40,38,53,67,46,42,37,21,59
"197167","METRO PREFERRED HOME CARE, AN AMEDISYS COMPANY","1340  W TUNNEL BOULEVARD, SUITE 445","HOUMA","LA","70360","9858721955","Proprietary",1/24/1985 0:00:00,"Y","Y","Y","Y","Y","Y",55,54,31,67,69,55,52,25,30,75
"197765","METRO PREFERRED HOME CARE, AN AMEDISYS COMPANY","3501 N CAUSEWAY BLVD  STE 200","METAIRIE","LA","70002","5048387080","Proprietary",6/20/2000 0:00:00,"Y","Y","Y","Y","Y","Y",41,36,35,57,62,47,48,38,16,60
"679101","METROCREST HEALTH INC","2304 OAK LANE SUITE 100","GRAND PRAIRIE","TX","75051","9722637373","Proprietary",1/16/2002 0:00:00,"Y","Y","Y","N","Y","Y",38,60,32,57,87,79,45,38,33,57
"227452","METROPOLITAN HOME  HEALTH CARE","297 BROADWAY, SUITE 222","ARLINGTON","MA","02174","7816439115","Proprietary",11/14/1996 0:00:00,"Y","Y","Y","Y","Y","Y",25,199,8,62,28,14,30,41,31,54
"058090","METROPOLITAN HOME HEALTH","1145 WEST 6TH STREET","LOS ANGELES","CA","90017","2134825801","Proprietary",11/13/2001 0:00:00,"Y","Y","Y","Y","Y","Y",45,34,21,66,58,36,55,24,5,73
"147786","METROPOLITAN HOME HEALTH CARE, INC","7301 NORTH LINCOLN AVE SUITE 185","LINCOLNWOOD","IL","60712","8475681033","Proprietary",10/30/2004 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,52,51,46
"337061","METROPOLITAN JEWISH HOME CARE INC","440 NINTH AVE, 14TH FLOOR","NEW YORK","NY","10001","2123565500","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",35,57,61,67,59,46,62,31,19,66
"227050","METROWEST HOMECARE","85 LINCOLN STREET","FRAMINGHAM","MA","01702","5083837000","Proprietary",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",29,43,60,64,58,32,73,34,24,62
"217118","MGH HOME HEALTH","18109 PRINCE PHILIP DRIVE SUITE 325","OLNEY","MD","20832","3015707400","Voluntary Non Profit - Private",2/27/1985 0:00:00,"Y","Y","Y","Y","Y","Y",30,49,55,54,63,37,59,20,15,77
"679349","MGM VISION HEALTHCARE SERVICES INC","8303 SOUTHWEST FREEWAY #445","HOUSTON","TX","77074","7137794560","Proprietary",9/10/2003 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,52,40,36
"058091","MGV HEALTH SYSTEMS INC","3944 MURPHY CANYON ROAD SUITE C202","SAN DIEGO","CA","92123","8585736837","Proprietary",12/11/2001 0:00:00,"Y","Y","Y","Y","Y","Y",34,41,62,81,57,36,72,30,27,66
"537054","MHCC HOME HEALTH CARE","2221 WEST ELM STREET","RAWLINS","WY","82301","3073248352","Government - State/County",3/29/1994 0:00:00,"Y","Y","N","N","N","Y",33,199,199,59,73,199,49,22,20,74
"667001","MHS HOME CARE","LIM'S BUILDING, 1ST FLOOR, BEACH ROAD","SAIPAN MARIANA ISLAN","MP","96950","6702334646","Proprietary",1/9/2002 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,30,49,64
"177055","MIAMI COUNTY HEALTH DEPARTMENT","1201 LAKEMARY DR","PAOLA","KS","66071","9132942431","Government - State/County",9/1/1977 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199
"237560","MICHIGAN HOME HEALTH CARE INC","8464 MACOMB","GROSSE ILE","MI","48138","7346920840","Proprietary",4/11/2005 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"237515","MICHIGAN HOME HEALTH SERVICES, INC","23030 MOONEY","FARMINGTON","MI","48336","2484716202","Proprietary",8/13/2004 0:00:00,"Y","Y","Y","Y","Y","Y",40,47,199,49,62,33,50,33,31,64
"237011","MICHIGAN VISITING NURSE","2850 S INDUSTRIAL","ANN ARBOR","MI","48104","8008425504","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",43,57,51,57,65,43,63,25,21,72
"177274","MID AMERICA HEALTH CARE","922 N 5TH PO BOX 466","LINCOLN","KS","67455","7855244428","Proprietary",11/21/1994 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,25,6,54
"497281","MID ATLANTIC HOME HEALTH","607 JEFFERSON DAVIS HIGHWAY","FREDERICKSBURG","VA","22401","8005451785","Proprietary",1/3/1984 0:00:00,"Y","Y","Y","Y","N","Y",27,63,199,57,57,35,58,38,22,61
"497453","MID ATLANTIC HOME HEALTH","7420 WHITEPINE ROAD SUITE B","RICHMOND","VA","23237","8042711460","Proprietary",5/28/1992 0:00:00,"Y","Y","Y","Y","Y","Y",10,56,68,41,54,199,73,23,18,74
"447155","MID CUMBERLAND HOME HEALTH","8 MATHIS DRIVE","DICKSON","TN","37055","6154411747","Voluntary Non Profit - Other",7/16/1981 0:00:00,"Y","Y","Y","Y","Y","Y",44,75,71,53,59,52,57,43,38,55
"257311","MID DELTA HH OF CHARLESTON INC","222 ISSAQUENA AVENUE","CLARKSDALE","MS","38614","6626244910","Proprietary",7/16/1980 0:00:00,"Y","Y","Y","Y","Y","Y",38,48,43,56,69,50,54,65,26,31
"257115","MID DELTA HOME HEALTH AGENCY","502 HAYDEN STREET BELZONI","BELZONI","MS","39038","6622471254","Proprietary",3/15/1978 0:00:00,"Y","Y","Y","Y","Y","Y",47,48,60,72,73,53,63,56,18,39
"367707","MID OHIO HOME HEALTH","1336 WEST FOURTH STREET","MANSFIELD","OH","44906","4195293883","Proprietary",12/31/1996 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,69,55,21
"017056","MID SOUTH HOME HEALTH AGCY INC","669 SOUTH LAWRENCE STREET","MONTGOMERY","AL","36106","3348324523","Proprietary",12/3/1984 0:00:00,"Y","Y","Y","Y","Y","Y",46,62,78,73,76,59,67,33,5,62
"017058","MID SOUTH HOME HEALTH AGENCY","6451 MERRITT BOULEVARD, SUITE 11","DAPHNE","AL","36526","2516210882","Proprietary",10/25/1984 0:00:00,"Y","Y","Y","Y","Y","Y",41,53,58,59,70,55,64,37,23,59
"017071","MID SOUTH HOME HEALTH AGENCY","12521 ALABAMA HIGHWAY 157","MOULTON","AL","35650","2057397800","Proprietary",8/21/1986 0:00:00,"Y","Y","Y","Y","Y","Y",46,58,55,60,71,47,54,37,28,60
"108154","MID SOUTH HOME HEALTH AGENCY INC","5401 CORPORATE WOODS DRIVE, STE 800","PENSACOLA","FL","32501","8504713380","Proprietary",3/17/2005 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"107147","MID SOUTH HOME HEALTH AGENCY LLC","2931 HWY 77 NORTH","PANAMA CITY","FL","32405","8508749040","Proprietary",2/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",39,55,63,65,67,34,60,37,22,55
"017018","MID SOUTH HOME HEALTH OF GADSDEN","510 SOUTH FOURTH STREET","GADSDEN","AL","35999","2565435900","Proprietary",1/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",43,58,47,55,68,48,53,31,22,63
"197277","MID STATE HOME HEALTH AGENCY","710 VERSAILLES BLVD., STE A","ALEXANDRIA","LA","71303","3184439739","Proprietary",7/20/1990 0:00:00,"Y","Y","Y","Y","Y","Y",31,43,46,50,56,35,34,48,43,47
"167273","MID STEP SERVICES HOME HEALTH","4303 STONE AVENUE","SIOUX CITY","IA","51106","7122742252","Voluntary Non Profit - Private",3/4/1997 0:00:00,"Y","Y","Y","Y","N","N",201,201,201,201,201,201,201,201,201,201
"017084","MID-SOUTH HOME HEALTH AGENCY - SELMA","1050 WEST DALLAS AVENUE","SELMA","AL","36701","3348726637","Proprietary",11/21/1991 0:00:00,"Y","Y","N","N","Y","Y",39,50,59,68,60,46,64,38,30,58
"017026","MID-SOUTH HOME HEALTH AGENCY,","2200 RIVERCHASE PARKWAY, BUILDING 700","BIRMINGHAM","AL","35244","2057397800","Proprietary",3/29/1979 0:00:00,"Y","Y","Y","Y","Y","Y",44,56,44,55,61,34,67,29,26,67
"527256","MIDAMERICA HLTHCARE CO OF WI","811 NORTH HAWLEY ROAD","MILWAUKEE","WI","53213","4145782961","Proprietary",9/20/1996 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,34,39,63
"187021","MIDDLESBORO ARH HHA","3600 W. CUMBERLAND AVE","MIDDLESBORO","KY","40965","6062482969","Voluntary Non Profit - Other",1/9/1969 0:00:00,"Y","Y","Y","Y","Y","Y",50,58,62,50,72,33,53,37,19,62
"077086","MIDDLESEX HOSPITAL HOMECARE","51 BROAD ST","MIDDLETOWN","CT","06457","8607045600","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",39,57,67,65,67,42,65,30,28,65
"377162","MIDLAKES HOME HEALTH CARE","519 E MAIN ST","STIGLER","OK","74462","9189678095","Government - Local",6/30/1989 0:00:00,"Y","Y","Y","Y","Y","Y",24,45,19,42,41,14,20,53,33,40
"237015","MIDMICHIGAN VNA","3007 NORTH SAGINAW ROAD","MIDLAND","MI","48640","9896331400","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",42,50,65,61,64,40,67,27,16,69
"077045","MIDSTATE VNA & HOSPICE","1 RESEARCH PARKWAY","MERIDEN","CT","06450","2032355714","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",28,47,51,66,54,32,62,45,42,49
"248079","MIDWAY HOME HEALTH CARE","1079 FOREST STREET","SAINT PAUL","MN","55106","6512098055","Proprietary",12/11/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"377269","MIDWEST CITY REG MED CENT HHS","3921 SUTHEAST 29TH STREET","DEL CITY","OK","73115","4056777911","Proprietary",6/10/1996 0:00:00,"Y","Y","Y","Y","Y","Y",38,49,36,58,62,42,50,40,19,56
"367588","MIDWEST EXTENDED CARE INC","117 SOUTH MARKET STREET","TROY","OH","45373","9373398200","Proprietary",8/23/1994 0:00:00,"Y","Y","N","N","N","Y",29,56,58,56,45,47,57,42,51,55
"377628","MIDWEST HOME HEALTH CARE, INC","4100 PERIMETER CENTER","OKLAHOMA CITY","OK","73112","4059428869","Proprietary",1/26/2000 0:00:00,"Y","Y","Y","Y","Y","Y",21,199,199,199,68,199,199,35,34,60
"147578","MIDWEST PALLIATIVE AND HOSPICE CARECENTER","2050 CLAIRE COURT","GLENVIEW","IL","60025","8474677423","Voluntary Non Profit - Private",8/12/1994 0:00:00,"Y","Y","Y","Y","Y","Y",32,54,48,68,64,32,56,22,22,72
"108106","MIHOM HEALTHCARE, INC","7410 SOUTH US HWY 1, SUITE 102","PORT SAINT LUCIE","FL","34952","7728733838","Proprietary",10/13/2004 0:00:00,"Y","Y","Y","Y","Y","Y",34,49,51,62,67,50,56,20,11,74
"679492","MILAGROS HOME HEALTH","2151 EL INDIO HIGHWAY","EAGLE PASS","TX","78852","8307737451","Proprietary",5/27/2004 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,51,30,48
"453167","MILAGROS II HOME CARE INC","151 E LOS TORITOS","WESLACO","TX","78596","9569698076","Proprietary",10/20/2004 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,35,36,58
"437053","MILBANK AREA HOME HEALTH","901 EAST VIRGIL AVE","MILBANK","SD","57252","6054324538","Voluntary Non Profit - Religious Affiliations",9/9/1994 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,21,20,71
"207034","MILES HOME HEALTH AND HOSPICE","40 BELVEDERE ROAD","DAMARISCOTTA","ME","04543","2075634592","Voluntary Non Profit - Private",9/11/1987 0:00:00,"Y","Y","Y","Y","Y","Y",43,67,49,63,69,35,66,21,16,77
"467121","MILLCREEK HOME HEALTH","2295 FOOTHILL DRIVE","SALT LAKE CITY","UT","84109","8014632478","Proprietary",2/16/2005 0:00:00,"Y","Y","Y","Y","Y","Y",38,80,45,58,59,47,73,21,23,72
"247194","MILLE LACS HLTH SYS HOME CARE","416 MAIN STREET","ONAMIA","MN","56359","3205324127","Voluntary Non Profit - Other",4/5/1985 0:00:00,"Y","Y","Y","N","Y","Y",22,36,199,31,52,22,199,39,39,52
"397603","MILLENIUM HOME HEALTH CARE INC","1101 SUSSEX BLVD","BROOMALL","PA","19008","6105434126","Proprietary",10/25/1994 0:00:00,"Y","Y","Y","Y","Y","Y",22,47,47,63,49,31,65,37,32,59
"058067","MILLENNIA HOME HEALTH CARE","3731 WILSHIRE BLVD 605","LOS ANGELES","CA","90010","2133818310","Proprietary",3/13/2001 0:00:00,"Y","Y","Y","Y","Y","Y",48,51,61,59,65,37,59,26,20,70
"377655","MILLENNIUM HEALTH CARE S E OK","106 W JACKSON STREET","HUGO","OK","74743","5803178079","Proprietary",3/25/2003 0:00:00,"Y","N","N","N","N","Y",22,21,5,29,43,14,32,53,17,41
"458041","MILLENNIUM HOME CARE OF NE TEXAS","3158 CLARKSVILLE STREET","PARIS","TX","75460","9037379865","Proprietary",4/18/1994 0:00:00,"Y","Y","Y","Y","N","Y",33,40,8,46,57,40,35,53,31,42
"377654","MILLENNIUM HOME HEALTH CARE","8159 EAST 31ST STREET","TULSA","OK","74145","9184936555","Proprietary",12/17/2002 0:00:00,"Y","Y","Y","Y","Y","Y",28,37,38,48,47,42,37,47,30,43
"237449","MILLENNIUM HOME HEALTH CARE","18600 WEST 10 MILE ROAD, SUITE 104","SOUTHFIELD","MI","48075","2485699303","Proprietary",8/11/2000 0:00:00,"Y","Y","Y","Y","Y","Y",35,45,40,67,71,44,65,28,17,69
"459299","MILLENNIUM HOME HEALTH CARE INC","2403 FREDERICKSBURG ROAD","SAN ANTONIO","TX","78201","2107371545","Proprietary",6/6/1997 0:00:00,"Y","Y","Y","Y","Y","Y",42,43,199,63,64,37,57,34,26,61
"047838","MILLER COUNTY HEALTH UNIT","503 WALNUT","TEXARKANA","AR","71854","8707732108","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","N","N","N","Y",17,5,5,20,23,199,10,37,11,61
"167067","MILLS COUNTY PHNS","101 CENTRAL","GLENWOOD","IA","51534","7125279699","Government - State/County",4/15/1974 0:00:00,"Y","Y","Y","Y","N","Y",32,30,199,84,50,199,199,32,24,57
"248003","MILS HOME HEALTH CARE AGENCY","2010 EAST HENNEPIN AVENUE","MINNEAPOLIS","MN","55413","6123794027","Voluntary Non Profit - Private",9/9/1994 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"679296","MILTENS HEALTH MANAGEMENT CORPORATION","10333 HARWIN DRIVE     SUITE 590","HOUSTON","TX","77036","7139810214","Proprietary",6/13/2003 0:00:00,"Y","Y","Y","Y","Y","Y",25,34,76,72,65,199,68,8,10,91
"327110","MIMBRES VALLEY HOME HEALTH","122 SOUTH GOLD STREET SUITE 6","DEMING","NM","88031","5055444663","Proprietary",7/14/1993 0:00:00,"Y","Y","Y","Y","Y","Y",41,66,53,72,67,38,62,37,34,60
