"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients who get better at getting to and from the toilet","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who get better at getting dressed","Percentage of patients who stay the same (don't get worse) at bathing","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who are confused less often"
"367649","HEARTLAND HOME HEALTH CARE SER","3131 SOUTH DIXIE DRIVE, SUITE 221","DAYTON","OH","45439","9372970548","Proprietary",7/7/1995 0:00:00,"Y","Y","Y","Y","Y","Y",26,54,48,45,47,35,53,88,30,28,37
"107345","HEARTLAND HOME HEALTH SVCS","4005 SUN'N LAKE BLVD","SEBRING","FL","33872","9413851400","Voluntary Non Profit - Religious Affiliations",4/18/1984 0:00:00,"Y","Y","Y","Y","Y","Y",36,56,68,70,61,39,65,91,21,9,31
"497406","HEARTLAND HOME HEALTH&HOSPICE","5040 CORPORATE WOODS DRIVE STE 150","VIRGINIA BEACH","VA","23462","7574909323","Proprietary",2/27/1987 0:00:00,"Y","Y","Y","Y","Y","Y",33,47,58,56,52,33,58,89,26,24,43
"037076","HEARTLAND HOME HEATLH CARE AND","1661 EAST CAMELBACK ROAD, SUITE 240","PHOENIX","AZ","85016","6022655954","Voluntary Non Profit - Other",5/24/1985 0:00:00,"Y","Y","Y","Y","Y","Y",36,45,58,56,59,28,66,93,27,24,35
"497576","HEARTLAND HOME HLTH & HOSPICE","3212 SKIPWITH RD","RICHMOND","VA","23226","8042736060","Proprietary",10/15/2002 0:00:00,"Y","Y","Y","Y","Y","Y",46,66,40,71,55,34,55,87,34,25,199
"107571","HEARTLAND HOME HLTH CARE","628 NORTH INDIANA AVENUE","ENGLEWOOD","FL","34223","9414731519","Proprietary",8/19/1997 0:00:00,"Y","Y","Y","Y","Y","Y",34,54,60,66,57,32,62,92,23,18,33
"147200","HEARTLAND HOME HLTH CARE & HOS","2235 ENTERPRISE DRIVE","WESTCHESTER","IL","60154","7085319339","Proprietary",7/15/1981 0:00:00,"Y","Y","Y","Y","Y","Y",41,56,69,73,64,44,74,89,31,19,46
"497575","HEARTLAND HOME HLTH CARE & HOS","3900 JERMANTOWN RD  SUITE 460","FAIRFAX","VA","22030","7032738693","Proprietary",8/8/2002 0:00:00,"Y","Y","Y","Y","Y","Y",36,55,58,51,53,35,60,85,27,21,29
"527284","HEARTLAND HOME HLTH CARE & HSP","1622 CHESTNUT STREET","WEST BEND","WI","53095","2623341988","Proprietary",8/28/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"107664","HEARTLAND HOME HLTH CARE MARG","1324 STATE ROAD 7","MARGATE","FL","33063","9549690688","Proprietary",6/5/2001 0:00:00,"Y","Y","Y","Y","Y","Y",34,37,38,58,52,31,45,95,22,18,30
"147503","HEARTLAND HOME NURSING INC.","3307 EAST LINCOLN WAY","STERLING","IL","61081","8156263467","Proprietary",6/20/1991 0:00:00,"Y","Y","Y","Y","N","Y",48,59,73,73,74,56,75,95,23,13,29
"679239","HEARTLINK HOME HEALTH","5826 IH 10 WEST SUITE 104A","SAN ANTONIO","TX","78201","2107378800","Proprietary",3/19/2003 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"527252","HEARTS OF GOLD INC","38 5TH AVE","SHELL LAKE","WI","54871","7154682931","Proprietary",6/24/1996 0:00:00,"Y","Y","Y","N","N","Y",41,45,199,44,61,38,63,95,26,20,46
"367677","HEATHER HILL HOME HEALTH","12340 BASS LAKE ROAD","CHARDON","OH","44024","4402855098","Voluntary Non Profit - Private",6/25/1996 0:00:00,"Y","Y","Y","Y","Y","Y",34,49,64,65,53,26,55,95,31,17,31
"077193","HEBREW HOME  HOSPITAL HHA","ONE ABRAHMS BLVD","W HARTFORD","CT","06117","8605233888","Voluntary Non Profit - Private",8/26/1993 0:00:00,"Y","Y","Y","Y","Y","Y",32,45,45,66,44,31,48,94,27,33,30
"337202","HEBREW HOSP HOME INC LTHHCP","3677 EAST TREMONT AVE","BRONX","NY","10465","7186781500","Voluntary Non Profit - Other",5/10/1984 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,80,64,199
"267183","HEDRICK MED CENTER HHA","498 PARK CENTER","CHILLICOTHE","MO","64601","6606462199","Voluntary Non Profit - Other",3/2/1984 0:00:00,"Y","Y","Y","Y","Y","Y",37,55,66,79,56,30,70,94,20,16,45
"167236","HEGG HOME HEALTH CARE","1202 21ST AVENUE","ROCK VALLEY","IA","51247","7124768050","Voluntary Non Profit - Private",3/27/1995 0:00:00,"Y","Y","Y","Y","Y","Y",11,5,199,33,37,5,23,95,28,16,27
"107532","HELEN ELLIS HOMECARE","247 EAST CURLEW PLACE","TARPON SPRINGS","FL","34689","7279444300","Voluntary Non Profit - Private",8/16/1996 0:00:00,"Y","Y","Y","Y","Y","Y",36,51,58,69,67,38,70,90,21,20,49
"047112","HELENA REGIONAL MEDICAL CENTER","1803 MARTIN LUTHER KING DRIVE","HELENA","AR","72342","8708163500","Voluntary Non Profit - Private",11/9/1989 0:00:00,"Y","Y","N","Y","N","Y",22,51,51,80,52,38,57,90,51,41,34
"397709","HELP SOURCE","650 NORTH MAIN STREET","TAYLOR","PA","18517","5709692901","Proprietary",6/12/1997 0:00:00,"Y","Y","Y","Y","Y","Y",41,58,49,60,55,34,58,91,22,14,61
"557219","HELP UNLIMITED H C","1767 GOODYEAR AVE STE 103","VENTURA","CA","93003","8052899999","Proprietary",9/22/1992 0:00:00,"Y","Y","Y","Y","Y","Y",37,54,64,48,61,37,65,92,15,18,39
"397184","HELPING HAND HOME HEALTH SERVICES","261 OLD YORK ROAD","JENKINTOWN","PA","19046","2155726466","Proprietary",10/1/1982 0:00:00,"Y","Y","Y","Y","Y","Y",22,32,54,57,34,30,60,84,14,21,51
"267520","HELPING HANDS CARE CENTER","NORTHLAND MEDICAL BUILDING","JENNINGS","MO","63136","3143856111","Proprietary",9/21/1996 0:00:00,"Y","Y","Y","Y","Y","Y",27,34,48,39,58,34,62,91,37,20,61
"557579","HELPING HANDS HEALTH CARE","1451 E CHEVY CHASE DR STE 208","GLENDALE","CA","91206","8185517881","Proprietary",8/2/1995 0:00:00,"Y","Y","Y","Y","Y","Y",51,46,41,81,68,31,57,95,34,26,41
"367766","HELPING HANDS HEALTHCARE, INC","9692 CINCINNATI-COLUMBUS ROAD","CINCINNATI","OH","45241","5137772818","Proprietary",2/17/2000 0:00:00,"Y","Y","Y","Y","N","N",199,199,199,199,199,199,199,199,199,199,199
"137102","HELPING HANDS HOME HEALTH","1308 E CENTER","POCATELLO","ID","83202","2082322009","Proprietary",2/19/1999 0:00:00,"Y","Y","Y","Y","Y","Y",37,39,199,66,53,23,61,89,22,25,53
"067435","HELPING HANDS HOME HEALTH AGENCY","2600 S PARKER RD #3-330","AURORA","CO","80014","3036712827","Proprietary",8/29/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"679232","HELPING HANDS HOME HEALTH CARE","306 WEST CAMELLIA AVENUE","MCALLEN","TX","78501","9566317070","Proprietary",2/26/2003 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201
"237214","HELPING HANDS HOME NURSING INC","545 APPLETREE DRIVE","IONIA","MI","48846","6166392929","Proprietary",12/1/1989 0:00:00,"Y","Y","N","N","N","N",201,201,201,201,201,201,201,201,201,201,201
"397622","HELPSOURCE HOME HEALTH SERVICE","261 OLD YORK ROAD SUITE 833","JENKINTOWN","PA","19046","2158866885","Proprietary",2/6/1995 0:00:00,"Y","Y","Y","Y","Y","Y",32,43,41,52,56,59,49,94,22,24,30
"677427","HEMPHILL COUNTY HOSPITAL HOME","1020 SOUTH 4TH STREET","CANADIAN","TX","79014","8063238603","Government - State/County",8/12/1991 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,30,26,199
"047824","HEMPSTEAD COUNTY HEALTH UNIT","808 WEST FIFTH STREET","HOPE","AR","71801","8707772191","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","N","Y",26,37,39,46,40,26,36,95,27,21,20
"147178","HENDERSON COUNTY HEALTH DEPART","P. O. BOX 220","GLADSTONE","IL","61437","3096272812","Government - State/County",9/13/1979 0:00:00,"Y","Y","Y","Y","N","Y",56,199,199,75,60,199,199,88,47,41,199
"457602","HENDERSON MEMORIAL HOSPITAL HH","701 N HIGH SUITE 3","HENDERSON","TX","75652","9036577541","Voluntary Non Profit - Other",5/23/1984 0:00:00,"Y","Y","Y","Y","Y","Y",27,42,57,50,46,31,50,92,31,11,29
"457761","HENDRICK HOUSECALLS","1393 AMBLER STREET","ABILENE","TX","79601","3256702490","Voluntary Non Profit - Religious Affiliations",5/14/1985 0:00:00,"Y","Y","Y","Y","Y","Y",29,55,60,54,60,41,62,91,28,22,43
"247158","HENDRICKS COMMUNITY HOSP HHA","503 EAST LINCOLN STREET","HENDRICKS","MN","56136","5072753134","Voluntary Non Profit - Other",3/12/1984 0:00:00,"Y","Y","Y","Y","N","Y",22,47,199,54,44,17,199,92,30,5,36
"247001","HENNEPIN HOME HEALTH CARE INC","6200 SHINGLE CREEK PARKWAY","BROOKLYN CENTER","MN","55430","6125210072","Proprietary",1/27/1994 0:00:00,"Y","Y","Y","N","N","Y",43,199,199,57,47,199,199,82,68,57,199
"367145","HENRY CO HHA","104 E WASHINGTON STREET","NAPOLEON","OH","43545","4195995612","Government - Local",5/10/1978 0:00:00,"Y","Y","Y","Y","N","Y",29,55,56,65,60,35,62,93,21,23,39
"447499","HENRY CO MEDICAL CENTER H H","311 EAST WOOD STREET","PARIS","TN","38242","7316427600","Government - State/County",11/15/1985 0:00:00,"Y","Y","Y","Y","Y","Y",46,40,59,80,69,38,70,89,27,19,63
"147075","HENRY COUNTY HEALTH DEPARTMENT","4424 U.S. HIGHWAY 34","KEWANEE","IL","61443","3098520197","Government - State/County",11/19/1966 0:00:00,"Y","Y","Y","Y","N","Y",42,55,68,67,71,40,70,95,36,29,28
"237087","HENRY FORD HOME HEALTH CARE","ONE FORD PLACE","DETROIT","MI","48202","3138746500","Voluntary Non Profit - Private",11/12/1981 0:00:00,"Y","Y","Y","Y","Y","Y",33,42,61,65,57,38,63,89,28,28,44
"377068","HENRYETTA MEDICAL CENTER HH","DEWEY BARTLETT AND MAIN","HENRYETTA","OK","74437","9186522307","Voluntary Non Profit - Other",3/1/1984 0:00:00,"Y","Y","Y","Y","Y","Y",37,38,57,37,58,33,59,95,22,18,8
"058203","HERALDS HOME HEALTH","2340 PLAZA DEL AMO SUITE 225","TORRANCE","CA","90501","3106188708","Proprietary",11/4/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"457579","HEREFORD REGIONAL MEDICAL CTR","801 EAST 3RD STREET","HEREFORD","TX","79045","8063642344","Government - State/County",1/31/1984 0:00:00,"Y","Y","Y","Y","N","Y",21,34,199,49,61,37,42,93,29,21,20
"467095","HERITAGE BROOKSIDE HOME CARE","2970 SOUTH MAIN, SUITE 301","SALT LAKE CITY","UT","84115","8014740000","Proprietary",10/4/1995 0:00:00,"Y","Y","Y","Y","Y","Y",38,57,67,50,65,41,69,93,21,23,54
"367535","HERITAGE COMPLETE HOME CARE","1003 FRANKLIN AVENUE, SUITE 1","TORONTO","OH","43964","7405371175","Proprietary",9/15/1993 0:00:00,"Y","Y","Y","Y","Y","Y",43,40,50,45,44,20,55,95,40,38,36
"367587","HERITAGE HEALTH CARE SERVICES","5640 SOUTHWYCK BOULEVARD, SUITE 203","TOLEDO","OH","43614","4198672002","Proprietary",8/11/1994 0:00:00,"Y","Y","Y","Y","Y","Y",27,41,49,42,40,26,57,92,31,19,33
"368020","HERITAGE HEALTH CARE SERVICES, INC","6100 ROCKSIDE WOODS BLVD, SUITE 110","INDEPENDENCE","OH","44131","8006452721","Voluntary Non Profit - Private",7/16/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"377639","HERITAGE HOME CARE","507 NORTHEAST 12TH STREET","MOORE","OK","73160","4057949200","Proprietary",6/7/2001 0:00:00,"Y","Y","Y","Y","Y","N",36,35,75,68,61,26,68,92,36,29,35
"458337","HERITAGE HOME HEALTH","4939 ELIZABETH ST","TEXARKANA","TX","75503","9037934900","Proprietary",3/30/1995 0:00:00,"Y","Y","Y","Y","Y","Y",37,49,52,71,51,28,57,90,26,24,26
"047168","HERITAGE HOME HEALTH","300 OLIVE STREET, SUITE 307","TEXARKANA","AR","71854","8707734900","Voluntary Non Profit - Private",9/6/2001 0:00:00,"Y","Y","Y","Y","Y","Y",24,37,61,54,50,25,63,95,20,20,22
"107599","HERITAGE HOME HEALTH INC","5861 HERITAGE PARK WAY","DELRAY BEACH","FL","33484","5614956663","Proprietary",4/9/1999 0:00:00,"Y","Y","Y","Y","Y","Y",32,54,65,70,59,45,64,91,33,21,40
"677220","HERITAGE HOME HEALTH INC","820 S BAXTER AVENUE","TYLER","TX","75701","9035263100","Proprietary",9/5/1989 0:00:00,"Y","Y","Y","Y","Y","Y",32,37,51,50,47,25,53,94,32,27,36
"157090","HERITAGE HOME HEALTH SERVICES","2055 HERITAGE DRIVE","MARTINSVILLE","IN","46151","7653422126","Proprietary",9/21/1983 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,47,50,199
"327120","HERITAGE HOME HEALTHCARE INC","1700 LOUISIANA BLVD NE SUITE 310","ALBUQUERQUE","NM","87110","5052323300","Proprietary",3/28/1994 0:00:00,"Y","Y","Y","Y","Y","Y",40,54,68,63,69,37,72,95,18,23,40
"177116","HERITAGE HOMECARE","415 S MAIN","ULYSSES","KS","67880","6203566006","Government - State/County",11/22/1983 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,45,29,199
"107658","HERITAGE HOMECARE","7900 NOVA DRIVE, SUITE 201","DAVIE","FL","33324","9544528100","Proprietary",7/6/2001 0:00:00,"Y","Y","Y","Y","Y","Y",46,39,41,50,74,28,63,95,27,8,19
"459027","HERITAGE HOMECARE","619 MERCURY AVENUE #105","DUNCANVILLE","TX","75137","9722838124","Proprietary",12/4/1996 0:00:00,"Y","Y","Y","Y","Y","Y",38,75,57,62,67,50,69,95,27,29,47
"337051","HERKIMER CO PUBLIC HLTH CHHA","301 NORTH WASHINGTON ST SUITE 2300","HERKIMER","NY","13350","3158671176","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",35,41,55,59,52,27,58,95,30,23,30
"267218","HERMANN AREA DISTRICT HOSP HHA","509 WEST 18TH STREET","HERMANN","MO","65041","5734862191","Government - Local",10/5/1984 0:00:00,"Y","Y","Y","Y","Y","Y",35,61,59,65,46,33,49,95,24,20,29
"367678","HERRINGTON HOME CARE, INC","4620 RICHMOND ROAD, SUITE 294","WARRENSVILLE HTS","OH","44128","2162920331","Proprietary",7/18/1996 0:00:00,"Y","Y","Y","Y","N","Y",27,36,199,40,49,199,52,95,45,44,17
"347049","HERTFORD GATES HOME HEALTH AG","704 EVANS STREET","AHOSKIE","NC","27910","2523326747","Government - Local",3/14/1973 0:00:00,"Y","Y","N","Y","N","Y",33,49,62,72,39,44,63,83,35,28,55
"527198","HESS HOME HEALTH","1050 DIVISION ST","MAUSTON","WI","53948","6088476161","Voluntary Non Profit - Other",1/5/1989 0:00:00,"Y","Y","Y","N","Y","Y",31,43,199,76,46,32,59,90,37,35,54
"017027","HGA HOME HEALTH - DECATUR","801 CHURCH STREET, SUITE 5","DECATUR","AL","35601","2563504182","Voluntary Non Profit - Other",7/25/1979 0:00:00,"Y","Y","Y","Y","Y","Y",40,61,63,82,50,30,63,90,29,23,47
"017119","HGA HOME HEALTH - HUNTSVILLE","6767 OLD MADISON PIKE- BUILDING 4, SUITE 400","HUNTSVILLE","AL","35806","2569226650","Voluntary Non Profit - Other",9/20/1993 0:00:00,"Y","Y","N","N","Y","Y",42,60,61,67,59,32,65,89,26,25,41
"197005","HH AGENCY OF LAKE CHARLES MEMO","3050 ASTER","LAKE CHARLES","LA","70601","3374946444","Voluntary Non Profit - Private",12/27/1972 0:00:00,"Y","Y","Y","Y","Y","Y",51,63,71,58,69,47,68,94,23,17,58
"147173","HH SVC OF ST MARY'S HOSP","111 SPRING ST","STREATOR","IL","61364","8156734516","Voluntary Non Profit - Religious Affiliations",10/4/1979 0:00:00,"Y","Y","Y","Y","Y","Y",40,45,76,71,54,38,77,90,24,22,63
"047043","HH SVCS OF SALINE MEMORIAL","1 MEDICAL PARK DRIVE","BENTON","AR","72015","5017766250","Proprietary",2/19/1982 0:00:00,"Y","Y","Y","Y","Y","Y",31,39,67,59,57,32,61,93,35,12,33
"227230","HHA FAMILY SRV ASSO GT BOSTON","31 HEATH STREET","BOSTON","MA","02130","6175236400","Voluntary Non Profit - Private",3/8/1984 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,46,28,199
"317047","HHA OF HACKENSACK MED CTR","30 PROSPECT AVE","HACKENSACK","NJ","07601","2013426311","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",38,52,56,63,55,39,58,87,27,24,50
"177185","HHA OF HOSPITAL DISTRICT 1","804 W ST JOHN","GIRARD","KS","66743","6207248469","Voluntary Non Profit - Other",8/13/1987 0:00:00,"Y","Y","Y","Y","N","Y",24,44,46,55,48,38,47,94,26,33,33
"047087","HHA OF N AR REGIONAL MED CTR","825 NORTH SPRING","HARRISON","AR","72602","8703652100","Voluntary Non Profit - Private",3/16/1984 0:00:00,"Y","Y","N","Y","Y","Y",44,63,53,57,60,34,63,94,36,31,37
"337122","HHC HEALTH & HOME CARE","160 WATER ST, 9TH FL","NEW YORK","NY","10038","6464586100","Government - Local",7/18/1966 0:00:00,"Y","Y","Y","Y","Y","Y",31,40,58,74,59,45,53,91,42,30,39
"107210","HHCA HOME CARE SVCS","2328 10 AVENUE NORTH, SUITE 402","LAKE WORTH","FL","33461","5616869988","Proprietary",9/10/1985 0:00:00,"Y","Y","Y","Y","Y","Y",32,47,52,56,53,41,56,90,22,20,48
"107143","HHCA HOME CARE SVCS BROWAR","3541 N PINE ISLAND ROAD","SUNRISE","FL","33351","9547480002","Proprietary",4/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",34,54,57,62,60,30,58,92,15,16,41
"057763","HI DESERT HH SRVS","6601 WHITE FEATHER STE A2","JOSHUA TREE","CA","92252","7603666424","Government - Local",12/22/1986 0:00:00,"Y","Y","Y","Y","Y","Y",23,47,55,45,43,24,51,95,21,20,24
"397455","HI TECH HOME CARE","766 EAST BROAD ST","HAZLETON","PA","18201","5705014949","Voluntary Non Profit - Religious Affiliations",12/22/1986 0:00:00,"Y","Y","Y","Y","Y","Y",31,42,60,59,41,24,58,89,23,7,37
"287076","HI-LINE HOME HEALTH","RR 1, BOX 26, 111 WEST 10TH STREET","GRANT","NE","69140","3083527260","Government - State/County",11/22/1993 0:00:00,"Y","Y","Y","Y","N","Y",24,29,199,41,61,25,67,85,33,40,29
"177270","HIAWATHA COMMUNITY HOSPITAL HH","300 UTAH","HIAWATHA","KS","66434","7857422131","Voluntary Non Profit - Other",10/7/1994 0:00:00,"Y","Y","Y","Y","Y","Y",30,24,59,66,64,37,78,89,12,18,11
"247288","HIAWATHA HOMECARE","1610 WEST THIRD STREET","RED WING","MN","55066","6513882223","Proprietary",8/26/1993 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"397785","HICKORY HOME HEALTH LLC","120 PERRY ROAD","BURGETTSTOWN","PA","15021","7243562260","Proprietary",4/11/2003 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201
"347020","HIGH COUNTRY HCS","400 SHADOWLINE DR STE 100-B","BOONE","NC","28607","8282653388","Voluntary Non Profit - Private",1/14/1969 0:00:00,"Y","Y","Y","Y","N","Y",43,36,64,40,44,21,60,90,40,38,32
"537025","HIGH COUNTRY HEALTH  INC","3131 GRAND AVENUE, SUITE A","LARAMIE","WY","82070","3077423120","Proprietary",8/31/1984 0:00:00,"Y","Y","Y","Y","Y","Y",36,49,82,49,55,19,76,92,33,16,33
"367798","HIGH POINT HOME HEALTH, LTD","207 SOUTH MAIN STREET","BELLEFONTAINE","OH","43311","9375929800","Proprietary",8/28/2002 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"459130","HIGH QUALITY HOME HEALTH SERVI","12484 ABRAMS ROAD SUITE 2202","DALLAS","TX","75243","9726719393","Proprietary",2/6/1997 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"107281","HIGH TECH HOME HEALTH INC","4360 NORTHLAKE BLVD SUITE 214","PALM BEACH GARDENS","FL","33410","5616240606","Proprietary",5/10/1989 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"557740","HIGHLAND H H C","8671 WILSHIRE BLVD STE 606","BEVERLY HILLS","CA","90211","3108541023","Proprietary",11/6/1996 0:00:00,"Y","Y","Y","Y","Y","Y",30,24,47,84,60,31,61,95,14,9,57
"447131","HIGHLAND RIM HOME HEALTH","337 NORTH CEDAR STREET","COOKEVILLE","TN","38501","9315285578","Government - Local",5/23/1978 0:00:00,"Y","Y","Y","Y","Y","Y",26,55,59,62,37,12,55,92,29,5,25
"497565","HIGHLANDS HOME HEALTH","214 WEST MAIN STREET","ALLEGHANY","VA","24426","5409627112","Proprietary",10/4/2000 0:00:00,"Y","Y","N","N","N","Y",37,47,62,71,50,29,60,91,39,36,56
"187169","HIGHLANDS HOME HEALTH, INC.","5032 KY ROUTE 321","PRESTONSBURG","KY","41653","6068899967","Voluntary Non Profit - Private",6/24/1999 0:00:00,"Y","Y","Y","Y","N","Y",28,24,40,36,34,12,36,95,32,20,5
"507094","HIGHLINE HOME CARE SERVICES","2801 SOUTH 128TH","SEATTLE","WA","98168","2064399095","Voluntary Non Profit - Private",1/27/1993 0:00:00,"Y","Y","Y","Y","Y","Y",36,45,59,45,56,31,64,95,23,17,29
"457661","HILL COUNTRY HOME HEALTH","1514 E PALM VALLEY ROAD","ROUND ROCK","TX","78664","5127331515","Proprietary",9/7/1984 0:00:00,"Y","Y","Y","Y","Y","Y",31,44,57,49,56,28,53,95,29,12,31
"457651","HILL COUNTRY HOME HEALTH CARE","104 MEDICAL DRIVE","BOERNE","TX","78006","8302499323","Proprietary",7/6/1984 0:00:00,"Y","Y","Y","Y","Y","Y",35,49,59,54,66,30,64,95,36,35,29
"457216","HILL COUNTRY MEM HOSP HME CARE","1605 E MAIN","FREDERICKSBURG","TX","78624","8309971336","Voluntary Non Profit - Other",7/6/1982 0:00:00,"Y","Y","Y","Y","Y","Y",40,57,71,55,71,34,76,94,23,17,45
"017101","HILL HOSPITAL HOME HEALTH","751 DERBY DRIVE","YORK","AL","36925","2053925263","Government - Local",12/9/1992 0:00:00,"Y","Y","N","N","N","Y",27,41,48,43,27,21,44,93,30,35,51
"357060","HILL TOP HOME HEALTH","95 HILL TOP DR","KILLDEER","ND","58640","7017645682","Voluntary Non Profit - Private",10/5/1999 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,92,36,41,199
"457443","HILLCREST BAPTIST MEDICAL CENTER HOME HEALTH SRVC","3219 PINE AVENUE","WACO","TX","76708","2542025101","Voluntary Non Profit - Religious Affiliations",12/9/1987 0:00:00,"Y","Y","Y","Y","Y","Y",34,63,59,52,65,41,61,90,22,21,45
"377072","HILLCREST HOME HEALTHCARE","1120 SOUTH UTICA","TULSA","OK","74136","9184810086","Voluntary Non Profit - Private",4/25/1984 0:00:00,"Y","Y","Y","Y","Y","Y",30,52,64,50,55,35,66,88,24,16,36
"368030","HILLEBRAND HOME HEALTH, INC","4320 BRIDGETOWN ROAD","CINCINNATI","OH","45211","5135983999","Proprietary",9/16/2003 0:00:00,"Y","Y","Y","Y","N","Y",201,201,201,201,201,201,201,201,201,201,201
"237409","HILLSDALE COMM HOME CARE","451 HIDDEN MEADOWS DRIVE  SUITE 140","HILLSDALE","MI","49242","5174395740","Voluntary Non Profit - Private",5/15/1996 0:00:00,"Y","Y","Y","Y","Y","Y",27,57,72,76,65,40,68,89,25,19,49
"527191","HILLSIDE HOME HEALTH","709 S UNIVERSITY AVE","BEAVER DAM","WI","53916","9208874050","Voluntary Non Profit - Other",10/2/1986 0:00:00,"Y","Y","Y","Y","Y","Y",20,51,55,66,47,27,61,83,26,24,47
"337262","HILLSIDE MANOR CNTR NRS LTHHCP","182 15 HILLSIDE AVENUE","JAMAICA","NY","11432","7182913500","Proprietary",11/30/1988 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,84,67,199
"067059","HILLTOP COMMUNITY RESOURCES","1405 WELLINGTON AVE","GRAND JUNCTION","CO","81501","9702453952","Voluntary Non Profit - Other",2/9/1981 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,44,37,199
"127002","HILO MEDICAL CENTER HOME CARE","1190 WAIANUENUE AVE","HILO","HI","96720","8089744720","Government - State/County",12/1/1969 0:00:00,"Y","Y","Y","Y","Y","Y",37,53,62,56,63,26,67,95,26,27,37
"427001","HITCHCOCK HEALTHCARE","690 MEDICAL PARK DRIVE","AIKEN","SC","29801","8036430001","Voluntary Non Profit - Private",2/1/1967 0:00:00,"Y","Y","Y","Y","Y","Y",38,55,65,64,61,42,70,89,26,24,40
"679315","HITECH MEDICAL SERVICES","9100 SOUTHWEST FREEWAY SUITE 161","HOUSTON","TX","77074","7134574373","Proprietary",8/5/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"497516","HLTHCARE SOLUTIONS MED SUP LLC","116 SOUTH ADAMS STREET","PETERSBURG","VA","23803","8047327625","Proprietary",4/24/1996 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,54,30,199
"367518","HM HOME CARE","5211 MAHONING AVENUE","YOUNGSTOWN","OH","44515","3304803776","Voluntary Non Profit - Religious Affiliations",4/27/1993 0:00:00,"Y","Y","Y","Y","Y","Y",48,46,68,63,62,41,64,89,31,23,50
"317043","HMC HOME HEALTH SERVICES","2100 WESCOTT DR RT 31","FLEMINGTON","NJ","08822","9087886138","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",34,57,64,57,58,34,64,88,26,27,42
"197056","HME HLTH DEPT WILLIS KNIGHTON","3300 ALBERT BICKNELL DR","SHREVEPORT","LA","71103","3182124180","Voluntary Non Profit - Other",6/15/1979 0:00:00,"Y","Y","Y","Y","Y","Y",36,39,55,40,57,27,63,95,24,19,21
"047138","HMH HOME HEALTH SERVICE","800 WEST LESLIE","NASHVILLE","AR","71852","8708458206","Voluntary Non Profit - Private",10/8/1992 0:00:00,"Y","Y","N","N","N","Y",30,70,68,65,63,41,65,88,33,20,41
