ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
337213,PARKER JEWISH INST FOR HEALTH CARE & REHAB LTHHCP,1 DELAWARE DRIVE SUITE 104,NEW HYDE PARK,NY,11042,5165861500,VOLUNTARY NON-PROFIT - PRIVATE,7/8/1985,Y,Y,Y,Y,Y,Y,96,99,99,99,43,42,100,99,99,199,100,99,93,52,37,41,40,46,199,49,6,21
337237,FAMILY CARE CERTIFIED SERVICES NASSAU CHHA,"120 BETHPAGE ROAD,  SUITE 100",HICKSVILLE,NY,11801,5169327799,PROPRIETARY,10/5/1987,Y,Y,Y,Y,Y,Y,93,90,94,93,53,52,87,99,95,199,92,99,97,46,55,57,68,70,94,55,8,17
337174,HCR  CHHA  (DELHI),"5  1/2  MAIN STREET,  SUITE 4",DELHI,NY,13753,6074644010,PROPRIETARY,11/22/1978,Y,Y,Y,Y,Y,Y,94,93,96,89,64,65,96,100,97,96,89,92,99,62,59,67,63,74,89,55,19,25
337422,"DATAHR HOME HEALTH CARE, INC",120 KISCO AVENUE,MOUNT KISCO,NY,10549,9142421903,VOLUNTARY NON-PROFIT - PRIVATE,5/19/2004,Y,Y,Y,Y,Y,Y,80,199,83,100,61,60,199,100,199,199,199,100,98,199,199,199,199,199,199,199,199,199
337181,TWIN TIER HOME HEALTH INC,4401 VESTAL PKWY,VESTAL,NY,13850,6077638946,VOLUNTARY NON-PROFIT - PRIVATE,12/1/1981,Y,Y,Y,Y,Y,Y,92,97,100,100,75,74,98,100,100,100,99,87,100,68,60,77,73,65,89,61,13,17
337019,"VNA OF ALBANY, SARATOGA, RENSSELAER CHHA",35 COLVIN AVENUE,ALBANY,NY,12206,5184892681,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,84,95,88,98,72,67,97,98,99,98,100,90,100,50,49,56,63,51,77,39,12,17
337122,HHC HEALTH & HOME CARE,"160 WATER ST, 9TH FL",NEW YORK,NY,10038,6464586100,GOVERNMENT - LOCAL,7/18/1966,Y,Y,Y,Y,Y,Y,95,95,99,100,62,49,98,96,99,92,98,97,99,58,57,74,77,66,96,68,13,20
337139,BROOKLYN HOSP CTR HHSD CHHA,19 ROCKWELL PLACE,BROOKLYN,NY,11217,7182602700,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,98,88,82,98,55,58,92,97,95,199,92,90,96,59,53,65,81,78,95,58,7,21
337108,BROOKHAVEN MEM HOSP CHHA,103 W MAIN ST,PATCHOGUE,NY,11772,6317583600,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,86,82,99,100,57,46,95,99,98,100,92,97,99,71,66,75,81,86,76,59,7,18
337119,HCR  CHHA  (WAMPSVILLE),135 NORTH COURT STREET,WAMPSVILLE,NY,13163,3152800681,PROPRIETARY,7/1/1966,Y,Y,Y,N,Y,Y,93,98,98,94,73,69,98,100,100,100,99,100,99,61,67,76,74,76,87,51,11,19
337177,LITTLE SISTERS OF THE ASSUMPTION FAMILY HEALTH SVS,333 EAST 115TH STREET,NEW YORK,NY,10029,2129874422,VOLUNTARY NON-PROFIT - CHURCH,2/5/1980,Y,Y,Y,N,Y,Y,79,66,100,100,61,39,199,100,100,199,199,199,100,38,199,40,199,25,199,42,5,27
337194,ST JOSEPHS HOSP YONKERS LTHHCP,81 SOUTH BROADWAY,YONKERS,NY,10701,9143753300,VOLUNTARY NON-PROFIT - CHURCH,7/7/1983,Y,Y,Y,Y,Y,Y,88,62,98,69,52,46,93,94,96,199,90,85,93,199,199,199,199,199,199,199,199,199
337233,AT HOME CARE INC CHHA,25 ELM STREET,ONEONTA,NY,13820,6074327924,VOLUNTARY NON-PROFIT - PRIVATE,10/23/1987,Y,Y,Y,Y,Y,Y,95,89,99,99,83,87,87,99,95,96,87,93,99,58,50,63,64,61,90,49,14,18
337280,VILLAGECARE CERTIFIED HOME HEALTH AGENCY,112 CHARLES STREET,NEW YORK,NY,10014,2123375611,VOLUNTARY NON-PROFIT - PRIVATE,1/31/1991,Y,Y,Y,Y,Y,Y,93,86,93,99,68,59,93,97,96,100,89,98,97,45,49,50,58,55,72,48,9,17
337224,GENTIVA HEALTH SERVICES BINGHAMTON (CLOSED),"1249 FRONT STREET, SUITE 110",BINGHAMTON,NY,13905,6077718791,PROPRIETARY,5/7/1987,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
337016,DUTCHESS CO DEPT HEALTH CHHA,387 MAIN ST,POUGHKEEPSIE,NY,12601,8454863419,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
337274,OLOM HOME CARE/ST MARYS METRO HOME CARE FOR KIDS,ONE EXECUTIVE BOULEVARD,YONKERS,NY,10701,7184094180,VOLUNTARY NON-PROFIT - PRIVATE,10/5/1990,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
337117,GENESEE COUNTY HEALTH DEPT,3837 WEST MAIN STREET ROAD,BATAVIA,NY,14020,5853448506,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
337176,M J G C HOME CARE CHHA,6323 SEVENTH AVENUE,BROOKLYN,NY,11220,7189217820,VOLUNTARY NON-PROFIT - PRIVATE,7/5/1979,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
337042,WESTCHESTER CO DOH CHHA,145 HUGUENOT STREET,NEW ROCHELLE,NY,10801,9148135176,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,N,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
337432,PARK GARDENS REHAB AND NURSING CTR LLC LTHHCP,6677-B BROADWAY,BRONX,NY,10471,7185430283,PROPRIETARY,10/12/2007,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
337202,HEBREW HOSPITAL HOME LTHHCP,"2100 BARTOW AVENUE,  SUITE 310",BRONX,NY,10475,7186781500,VOLUNTARY NON-PROFIT - PRIVATE,5/10/1984,Y,Y,Y,Y,Y,Y,81,99,98,88,83,70,97,95,99,199,100,88,88,51,45,53,55,59,199,40,15,12
337205,COMMUNITY HEALTH CENTER CHHA,2 - 8  WEST MAIN STREET,JOHNSTOWN,NY,12095,5187628215,VOLUNTARY NON-PROFIT - PRIVATE,3/11/1985,Y,Y,Y,Y,Y,Y,91,98,94,96,69,65,94,99,98,98,98,100,98,63,61,66,70,57,90,49,15,20
337285,ST JOHNLAND N C LTHHCP,395 SUNKEN MEADOW ROAD,KINGS PARK,NY,11754,6312695800,VOLUNTARY NON-PROFIT - OTHER,4/9/1992,Y,Y,Y,Y,Y,Y,93,199,100,100,81,77,199,100,199,199,199,100,100,199,199,199,199,199,199,199,3,13
337211,BETHEL LONG TERM HOME HEALTH CARE,19 NARRAGANSETT AVE,OSSINING,NY,10562,9149411300,VOLUNTARY NON-PROFIT - OTHER,12/6/1985,Y,Y,Y,Y,Y,Y,92,44,74,93,88,84,96,85,100,199,100,98,80,43,55,35,46,55,199,41,16,15
337268,WILLCARE BUFFALO CHHA,346 DELAWARE AVENUE,BUFFALO,NY,14202,7168567500,PROPRIETARY,5/15/1990,Y,Y,Y,Y,Y,Y,91,88,96,95,69,65,90,98,98,95,89,82,99,62,53,74,69,65,95,49,13,16
337278,"MORNINGSIDE HOUSE NURSING HOME CO, INC, LTHHCP","1200 WATERS PLACE,  SUITES 303 AND 305",BRONX,NY,10461,7184097983,VOLUNTARY NON-PROFIT - OTHER,9/18/1990,Y,Y,Y,Y,Y,Y,72,90,95,85,57,56,100,94,91,199,93,98,85,61,31,46,47,199,199,199,199,199
337234,ROSA COPLON LTHHCP,2700 NORTH FOREST ROAD,GETZVILLE,NY,14068,7166393311,VOLUNTARY NON-PROFIT - PRIVATE,10/16/1987,Y,Y,Y,Y,Y,Y,96,94,100,100,72,69,100,100,99,199,100,100,99,40,35,44,69,85,199,38,12,18
337147,CATHOLIC HOME CARE,"1150 PORTION ROAD,  SUITE 1",HOLTSVILLE,NY,11742,6316961002,VOLUNTARY NON-PROFIT - CHURCH,12/14/1967,Y,Y,Y,Y,Y,Y,97,92,99,99,73,71,93,98,99,98,98,100,97,59,60,63,70,67,85,50,9,15
337420,FLUSHING MANOR NURSING HOME LTHHCP,"36-25 PARSONS BOULEVARD,  SUITE LL-1",FLUSHING,NY,11354,7184619115,PROPRIETARY,12/18/2003,Y,Y,Y,Y,Y,Y,80,199,91,63,20,8,199,90,199,199,199,88,67,199,199,199,199,199,199,199,1,17
337203,EDDY VISITING NURSE ASSOCIATION CHHA,433 RIVER STREET  SUITE 3000,TROY,NY,12180,5182746200,VOLUNTARY NON-PROFIT - PRIVATE,1/2/1985,Y,Y,Y,Y,Y,Y,91,80,98,99,69,60,97,99,99,98,97,98,98,64,62,70,65,72,86,54,11,16
337044,SARATOGA CO PUB HLTH NURSNG HH,31 WOODLAWN AVENUE,SARATOGA SPRINGS,NY,12866,5185847460,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,83,87,88,99,80,83,100,99,100,96,100,99,99,54,51,58,60,69,84,44,12,12
337002,VNA BROOKLYN CHHA,15 METROTECH CENTER  10TH FLOOR,BROOKLYN,NY,11201,7189237100,VOLUNTARY NON-PROFIT - OTHER,7/1/1966,Y,Y,Y,Y,Y,Y,93,81,98,98,35,23,69,98,84,89,68,81,97,52,45,60,79,68,95,55,6,18
337078,VNA UTICA AND ONEIDA CO CHHA,1650 CHAMPLIN AVENUE,UTICA,NY,13502,3156248900,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,96,99,99,100,79,80,98,99,100,98,100,100,100,53,59,58,63,62,89,39,10,20
337189,FRANKLIN HOSPITAL MEDICAL CENTER CHHA,444 MERRICK ROAD,LYNBROOK,NY,11563,5168817100,VOLUNTARY NON-PROFIT - PRIVATE,3/3/1983,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
337210,CALVARY HOSPITAL CHHA,1740 EASTCHESTER ROAD,BRONX,NY,10461,7184309540,VOLUNTARY NON-PROFIT - CHURCH,8/21/1985,Y,Y,Y,Y,Y,Y,99,94,99,99,33,5,89,99,98,199,97,100,99,61,46,50,58,62,199,33,9,18
337215,IDEAL SENIOR LIVING CTR LTHHCP,508 HIGH AVENUE,ENDICOTT,NY,13760,6077867400,VOLUNTARY NON-PROFIT - PRIVATE,12/31/1985,Y,Y,Y,Y,Y,Y,87,99,100,96,62,60,96,99,100,100,100,100,95,32,29,27,57,27,199,18,23,27
337217,CENTER FOR NURSING AND REHABILITATION INC LTHHCP,596 PROSPECT PLACE,BROOKLYN,NY,11238,7183621450,VOLUNTARY NON-PROFIT - PRIVATE,5/23/1986,Y,Y,Y,Y,Y,Y,90,92,94,96,49,44,95,99,100,199,94,90,95,43,25,31,25,33,199,0,5,13
337230,HUDSON VALLEY HOME CARE  CHHA,"1 PINE STREET SPUR,  LOWER LEVEL",POUGHKEEPSIE,NY,12601,8454714243,VOLUNTARY NON-PROFIT - OTHER,9/9/1987,Y,Y,Y,Y,Y,Y,83,89,97,97,62,64,96,100,100,99,96,96,98,60,57,70,81,77,93,57,12,17
337251,MCAULEY SETON HOME CARE CORP CHHA,14 APPLETREE BUSINESS PARK,CHEEKTOWAGA,NY,14227,7166854870,VOLUNTARY NON-PROFIT - CHURCH,5/20/1988,Y,Y,Y,Y,Y,Y,92,79,99,100,81,88,97,98,99,99,96,99,99,62,53,67,66,66,85,47,10,18
337256,HEALTH SERVICES OF NORTHERN NEW YORK INC CHHA,56 MARKET STREET,POTSDAM,NY,13676,3152654065,PROPRIETARY,9/28/1988,Y,Y,Y,Y,Y,Y,98,94,99,100,80,85,99,98,100,96,100,99,97,55,57,59,69,63,92,45,14,20
337277,HUDSON VALLEY LONG TERM HOME HEALTH CARE PROGRAM,266 VINEYARD AVENUE,HIGHLAND,NY,12528,8456919225,PROPRIETARY,11/1/1990,Y,Y,Y,Y,Y,Y,98,95,86,78,65,80,199,88,199,199,199,94,85,199,199,199,199,199,199,199,199,199
337284,"OSWEGO HEALTH HOME CARE, INC","113 SCHUYLER STREET,  SUITE 3",FULTON,NY,13069,3155981544,VOLUNTARY NON-PROFIT - PRIVATE,4/19/1991,Y,Y,Y,Y,Y,Y,92,96,92,95,79,88,96,100,99,100,97,100,100,63,67,66,72,64,84,51,10,19
337412,CABRINI CENTER FOR NURSING & REHAB LTHHCP (CLOSED),535-541 EAST FIFTH STREET,NEW YORK,NY,10009,2123586290,VOLUNTARY NON-PROFIT - CHURCH,1/16/1997,Y,Y,Y,Y,Y,Y,80,199,96,84,22,24,199,98,199,199,199,199,66,44,32,49,46,41,199,31,8,10
337414,EXTENDED HOME CARE,"360 WEST 31 STREET, 3RD FLOOR",NEW YORK,NY,10001,2125639639,PROPRIETARY,5/11/1999,Y,Y,Y,Y,Y,Y,97,92,97,96,34,27,94,98,98,100,98,97,97,40,38,43,48,47,83,33,9,16
337045,WARREN CO HLTH SVS CHHA,1340 STATE ROUTE 9,LAKE GEORGE,NY,12845,5187616415,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,98,95,100,100,80,80,99,100,100,100,100,100,100,51,62,63,61,66,96,46,11,16
337009,MONTEFIORE MED CTR HOME CARE  CHHA,ONE FORDHAM PLAZA SUITE 1100,BRONX,NY,10458,7184054400,VOLUNTARY NON-PROFIT - OTHER,7/1/1966,Y,Y,Y,Y,Y,Y,82,73,99,93,51,42,83,97,95,92,78,87,85,60,47,64,65,69,94,56,9,18
337293,BROOKDALE HOSPITAL MEDICAL CENTER CHHA,560 ROCKAWAY PARKWAY,BROOKLYN,NY,11212,7182405343,VOLUNTARY NON-PROFIT - PRIVATE,1/19/1993,Y,Y,Y,Y,Y,Y,71,100,100,100,199,45,100,100,199,199,199,199,100,67,45,86,199,199,199,73,199,199
337190,"PRIME HOME HEALTH SERVICES, LLC",3125 EMMONS AVENUE,BROOKLYN,NY,11235,7186461900,PROPRIETARY,1/1/1983,Y,Y,Y,Y,Y,Y,100,100,94,96,44,38,100,98,100,100,100,100,100,46,43,43,57,37,91,36,6,19
337036,LAWRENCE HOME CARE OF WESTCHESTER,"670 WHITE PLAINS ROAD,  SUITE 213",SCARSDALE,NY,10583,9149612818,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1966,Y,Y,Y,Y,Y,Y,95,96,97,95,75,62,100,99,100,93,100,100,100,68,54,72,73,77,89,56,8,23
337075,TIOGA COUNTY HEALTH DEPARTMENT CHHA,"1062 STATE ROUTE 38,  PO BOX 120",OWEGO,NY,13827,6076878600,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,91,45,100,99,76,77,86,97,99,100,79,82,98,43,40,61,71,70,98,51,15,22
337247,"VIP CERTIFIED HEALTH SERVICES, LLC, CHHA",3632 NOSTRAND AVENUE,BROOKLYN,NY,11229,7188475100,PROPRIETARY,5/3/1988,Y,Y,Y,Y,Y,Y,97,92,99,99,47,42,89,99,95,100,89,99,99,47,45,51,57,47,85,53,8,21
337267,UNITY CHHA,89 GENESEE STREET,ROCHESTER,NY,14611,5853686342,VOLUNTARY NON-PROFIT - PRIVATE,5/5/1990,Y,Y,Y,Y,Y,Y,95,89,98,94,67,71,100,99,100,100,90,98,95,37,199,46,199,199,199,199,16,32
337276,ELDERSERVE LONG TERM HEALTH CARE,"890 GARRISON AVENUE,  2ND FLOOR",BRONX,NY,10474,9143685550,VOLUNTARY NON-PROFIT - CHURCH,9/25/1990,Y,Y,Y,Y,Y,Y,96,89,100,91,55,48,90,96,99,199,96,98,98,42,27,41,48,40,199,29,9,14
337241,ST JOSEPHS HOSP HEALTH CENTER CHHA,7246 JANUS PARK DRIVE,LIVERPOOL,NY,13088,3154582800,VOLUNTARY NON-PROFIT - CHURCH,12/5/1987,Y,Y,Y,Y,Y,Y,90,91,91,96,79,88,93,99,98,100,97,100,99,66,65,69,70,62,86,52,11,17
337083,HCR  CHHA  (COBLESKILL),"795 EAST MAIN STREET,  SUITE 10",COBLESKILL,NY,12043,5182547092,PROPRIETARY,7/1/1966,Y,Y,Y,N,Y,Y,95,98,96,96,85,90,100,100,100,98,99,100,100,70,67,81,85,81,95,58,15,19
337013,STEUBEN CO PUBLIC HLTH CHHA  (CLOSED),3 EAST PULTENEY SQUARE,BATH,NY,14810,6076642438,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,86,81,100,98,79,89,96,97,97,199,99,99,99,53,47,56,61,67,89,40,13,20
337003,CHEMUNG CO DEPT HEALTH CHHA,103 WASHINGTON STREET,ELMIRA,NY,14901,6077372028,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,95,81,99,99,88,88,93,99,98,98,94,99,100,63,66,68,61,69,93,60,11,22
337170,LONG ISLAND JEWISH MC CHHA,1983 MARCUS AVENUE,NEW HYDE PARK,NY,11042,5163266500,VOLUNTARY NON-PROFIT - OTHER,3/26/1973,Y,Y,Y,Y,Y,Y,99,98,96,98,46,41,95,98,99,99,98,98,100,60,60,68,71,67,87,51,7,18
337225,TLC HEALTH NETWORK LAKE SHORE HOSPITAL LTHHCP,"845  ROUTES 5 AND 20,  ADMINISTRATIVE OFFICE BLDG",IRVING,NY,14081,7169517167,VOLUNTARY NON-PROFIT - PRIVATE,6/30/1987,Y,Y,Y,Y,N,Y,96,93,100,100,71,80,96,98,99,199,95,96,99,58,75,72,72,51,199,64,20,12
337281,ABLE HEALTH CARE SERVICES INC CHHA,"76 NORTH BROADWAY, SUITE 4000",HICKSVILLE,NY,11801,5165468000,GOVERNMENT - STATE/COUNTY,3/29/1991,Y,Y,Y,Y,Y,Y,79,199,97,68,31,3,199,89,199,199,199,89,97,42,34,34,199,199,199,27,199,199
337416,SPLIT ROCK  LTHHCP,3525 BAYCHESTER AVENUE,BRONX,NY,10466,7186538575,PROPRIETARY,8/14/1999,Y,Y,Y,Y,Y,Y,68,199,95,92,11,2,199,91,199,199,199,71,77,199,199,199,199,199,199,199,201,201
337425,"PREMIERE HOME HEALTH CARE SERVICES, INC","50 COURT STREET,  11TH FLOOR",BROOKLYN,NY,11201,7182372389,PROPRIETARY,9/29/2006,Y,Y,Y,Y,Y,Y,87,91,94,98,57,52,96,87,97,199,96,86,96,39,41,43,56,57,199,37,10,19
337005,VNA OF STATEN ISLAND,400 LAKE AVE BOX E,STATEN ISLAND,NY,10303,7187202245,VOLUNTARY NON-PROFIT - OTHER,7/1/1966,Y,Y,Y,Y,Y,Y,95,78,98,99,35,29,80,98,89,96,79,99,97,58,55,59,65,66,92,58,8,16
337297,FIRST TO CARE HOME CARE CHHA,6323 SEVENTH AVENUE,BROOKLYN,NY,11220,7186302500,VOLUNTARY NON-PROFIT - PRIVATE,12/22/1993,Y,Y,Y,Y,Y,Y,97,85,98,99,52,45,90,99,99,99,97,98,99,68,61,74,76,70,89,57,7,15
337030,SUFFOLK CO DOH SVS BUR OF PUB HLTH NURSING CHHA,100 VETERANS MEMORIAL HIGHWAY - 3RD FLOOR,HAUPPAUGE,NY,11788,6318533069,GOVERNMENT - STATE/COUNTY,7/1/1966,Y,Y,Y,Y,Y,Y,90,43,60,50,199,27,199,62,199,199,199,199,57,199,199,199,199,199,199,199,199,199
337201,LUTHERAN LONG TERM HOME HEALTH CARE PROGRAM,"390 RABRO DRIVE,  2ND FLOOR,  SUITE B",HAUPPAUGE,NY,11788,6317615444,VOLUNTARY NON-PROFIT - CHURCH,10/26/1983,Y,Y,Y,Y,Y,Y,89,93,92,83,66,71,100,95,100,199,100,96,78,199,199,199,199,199,199,199,18,17
337199,ST CAMILLUS HOME CARE AGENCY,813 FAY RD,SYRACUSE,NY,13219,3154882831,VOLUNTARY NON-PROFIT - CHURCH,11/1/1983,Y,Y,Y,Y,Y,N,99,91,90,98,78,77,84,99,98,95,97,99,99,58,48,55,61,59,90,49,10,19
337204,ST CABRINI NURSING HOME LTHHCP,115 SOUTH BROADWAY,DOBBS FERRY,NY,10522,9146936800,VOLUNTARY NON-PROFIT - CHURCH,9/27/1984,Y,Y,Y,Y,Y,Y,97,99,100,99,95,95,100,100,100,199,100,100,97,45,51,54,59,57,199,52,8,13
337249,ALWAYS THERE FAMILY HOME HEALTH SERVICES,918 ULSTER AVENUE,KINGSTON,NY,12401,8453396683,VOLUNTARY NON-PROFIT - PRIVATE,5/6/1988,Y,Y,Y,Y,Y,Y,96,71,97,92,56,44,91,95,94,98,84,86,86,50,51,54,55,64,86,47,9,22
337257,HCR  CHHA  (ROCHESTER),85 METRO PARK,ROCHESTER,NY,14623,5852721930,PROPRIETARY,11/2/1988,Y,Y,Y,Y,Y,Y,96,97,99,98,75,65,99,100,99,95,97,99,100,71,66,81,80,80,94,57,12,20
337291,ST ELIZABETH CERTIFIED HOME CARE,14 FOERY DRIVE,UTICA,NY,13501,3157979770,VOLUNTARY NON-PROFIT - CHURCH,4/7/1993,Y,Y,Y,Y,Y,Y,90,87,96,91,78,76,91,98,97,199,93,97,98,64,60,66,63,67,86,52,12,11
337143,"VISITING NURSE ASSOCIATION OF LONG ISLAND, INC","100 GARDEN CITY PLAZA, SUITE 100",GARDEN CITY,NY,11530,5167391270,VOLUNTARY NON-PROFIT - PRIVATE,1/1/1968,Y,Y,Y,Y,Y,Y,95,99,99,99,43,37,99,99,100,98,99,100,100,67,57,70,67,64,91,55,8,19
337436,ALPINE HOME HEALTH CARE LLC,4260 BRONX BOULEVARD,BRONX,NY,10466,7188638000,PROPRIETARY,8/21/2008,Y,Y,Y,Y,Y,Y,98,97,96,100,63,40,98,99,100,100,99,99,100,41,36,42,49,42,84,27,9,19
337173,HAMILTON CO PUBLIC HEALTH CHHA,139 WHITE BIRCH LANE PO BOX 250,INDIAN LAKE,NY,12842,5186486141,GOVERNMENT - STATE/COUNTY,10/31/1978,Y,Y,Y,Y,Y,Y,98,95,100,97,87,84,100,98,99,199,98,100,98,55,80,64,66,54,100,49,7,11
337196,KINGSBRIDGE HEIGHTS NURSING HOME LTHHCP,295 WEST 231ST STREET,BRONX,NY,10463,7187968165,PROPRIETARY,11/24/1983,Y,Y,Y,N,Y,Y,95,100,100,99,45,60,98,99,100,100,199,91,97,28,18,19,50,40,199,24,201,201
337146,VNS WESTCHESTER CHHA,360 MAMARONECK AVE,WHITE PLAINS,NY,10605,9146821480,VOLUNTARY NON-PROFIT - OTHER,1/1/1968,Y,Y,Y,Y,Y,Y,96,87,96,98,75,68,93,97,99,99,97,99,99,57,55,60,60,57,87,47,10,18
337222,MEDINA MEMORIAL HLTH CARE SYS LTHHCP,200 OHIO STREET,MEDINA,NY,14103,5857985054,VOLUNTARY NON-PROFIT - OTHER,5/5/1987,Y,Y,Y,Y,Y,Y,87,96,98,100,77,81,96,98,100,199,199,100,95,199,199,199,199,199,199,199,199,199
368402,DILIGENT HEALTHCARE SERVICES LLC,"3314 MORSE ROAD, SUITE 212",COLUMBUS,OH,43231,6144140705,PROPRIETARY,1/6/2012,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
368488,PHILLIPS HEALTHCARE,6550 SEVILLE DRIVE,CANFIELD,OH,44406,3305316110,PROPRIETARY,5/16/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
368497,"SANCTUARY SKILLED HOME HEALTHCARE, LLC",925 EAST 26TH STREET,ASHTABULA,OH,44004,4409927425,PROPRIETARY,4/26/2013,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
368311,"GOLDEN RULE HOME HEALTH CARE, LLC","5150 EAST MAIN STREET, SUITE 204",COLUMBUS,OH,43213,6143229606,PROPRIETARY,6/4/2010,Y,Y,Y,N,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,7,11
368186,EAGLE HOME HEALTHCARE,11916 LORAIN AVENUE,CLEVELAND,OH,44111,2168899220,PROPRIETARY,6/6/2007,Y,N,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
367566,ANGELS CARE HOME HEALTH OF OHIO,"335 OXFORD STREET, SUITE C",DOVER,OH,44622,3303433094,PROPRIETARY,4/25/1994,Y,Y,Y,Y,N,N,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
368422,3C HOME HEALTH CARE LLC,1415 E DUBLIN GRANVILLE RD STE 112,COLUMBUS,OH,43229,6147810500,PROPRIETARY,5/30/2012,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
368424,"NEW ERA HOME HEALTHCARE, LLC","2242 SOUTH HAMILTON ROAD, SUITE 102",COLUMBUS,OH,43232,6148637552,PROPRIETARY,6/6/2012,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
368011,THE WELLNESS CONNECTION - A HOME CARE AGENCY,"611 EAST WEBER ROAD, SUITE 200",COLUMBUS,OH,43211,6144471746,PROPRIETARY,1/15/2003,Y,N,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
368053,SOUTHWEST HOME HEALTH CARE,"121 HARRISON AVENUE, SUITE 3",HARRISON,OH,45030,5132021370,PROPRIETARY,5/18/2004,Y,Y,Y,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
367529,BEST CHOICE HOME HEALTH,"10920 LOVELAND MADEIRA ROAD, SUITE 2 E",LOVELAND,OH,45140,5136775009,PROPRIETARY,8/13/1993,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
